YYY;IRRRE;IRRRI;Value
2031;AL;IT;858230.6834
2031;AL;GR;257079.2424
2031;AL;ME;179708.2936
2031;AL;MK;156539.6285
2031;AL;RS;304265.642
2031;ME;IT;759949.7105
2031;ME;AL;179708.319
2031;ME;BA;159475.1267
2031;ME;RS;163310.1854
2031;MK;BG;264517.6973
2031;MK;GR;239349.6395
2031;MK;AL;156539.6285
2031;MK;RS;256661.9286
2031;BA;HR;218875.9136
2031;BA;ME;159475.1267
2031;BA;RS;213291.8341
2031;RS;HU;303578.8146
2031;RS;HR;415777.0639
2031;RS;RO;341967.2177
2031;RS;BG;303184.4543
2031;RS;AL;304265.6054
2031;RS;ME;163310.1854
2031;RS;MK;256661.8875
2031;RS;BA;213291.8341
2031;TR;BG;991122.9
2031;TR;GR;1537065
2031;TR;CY;778000.3
2031;MT;IT;1048302.664
2031;CY;GR;1263234.208
2031;CY;TR;778000.3
2032;DK1;DK2;449468.5978
2032;DK1;DE4-N;501330.3591
2032;DK1;NL;743389.8399
2032;DK1;NO2;613728.8213
2032;DK1;SE3;682846.9647
2032;DK1;UK;1054576.284
2032;DK2;DK1;449468.5978
2032;DK2;DE4-E;501330.3591
2032;DK2;SE4;371676.3969
2032;FIN;NO4;501330.3591
2032;FIN;SE1;501330.3591
2032;FIN;SE3;700134.2184
2032;FIN;EE;596440.6855
2032;DE4-E;DK2;501330.3591
2032;DE4-E;DE4-N;501330.3591
2032;DE4-E;DE4-S;501330.3591
2032;DE4-E;DE4-W;501330.3591
2032;DE4-E;SE4;743389.8399
2032;DE4-E;PL;501330.3591
2032;DE4-E;CZ;268190.1452
2032;DE4-N;DK1;501330.3591
2032;DE4-N;DE4-E;501330.3591
2032;DE4-N;DE4-W;501330.3591
2032;DE4-N;NO2;1045932.217
2032;DE4-N;SE4;743389.8399
2032;DE4-S;DE4-E;501330.3591
2032;DE4-S;DE4-W;501330.3591
2032;DE4-S;BE;475423.7348
2032;DE4-S;FR;501355.9385
2032;DE4-S;CH;111745.7468
2032;DE4-S;AT;430221.434
2032;DE4-S;CZ;379935.892
2032;DE4-W;DE4-E;501330.3591
2032;DE4-W;DE4-N;501330.3591
2032;DE4-W;DE4-S;501330.3591
2032;DE4-W;NL;501330.3591
2032;DE4-W;BE;501330.3591
2032;DE4-W;LU;118776.3314
2032;NL;DK1;743389.8399
2032;NL;DE4-W;501330.3591
2032;NL;UK;769322.0436
2032;NL;BE;397627.1237
2032;NO1;NO2;449468.5978
2032;NO1;NO3;501330.3591
2032;NO1;NO5;458112.6657
2032;NO1;SE3;501330.3591
2032;NO2;DK1;613728.8213
2032;NO2;DE4-N;1045932.217
2032;NO2;NO1;449468.5978
2032;NO2;NO5;432181.3441
2032;NO2;UK;1071864.42
2032;NO3;NO1;501330.3591
2032;NO3;NO4;501330.3591
2032;NO3;NO5;449468.5978
2032;NO3;SE2;501330.3591
2032;NO4;FIN;501330.3591
2032;NO4;NO3;501330.3591
2032;NO4;SE1;432181.3441
2032;NO4;SE2;475399.9195
2032;NO5;NO1;458112.6657
2032;NO5;NO2;432181.3441
2032;NO5;NO3;449468.5978
2032;SE1;FIN;501330.3591
2032;SE1;NO4;432181.3441
2032;SE1;SE2;501330.3591
2032;SE2;NO3;501330.3591
2032;SE2;NO4;475399.9195
2032;SE2;SE1;501330.3591
2032;SE2;SE3;501330.3591
2032;SE3;DK1;682846.9647
2032;SE3;FIN;700134.2184
2032;SE3;NO1;501330.3591
2032;SE3;SE2;501330.3591
2032;SE3;SE4;501330.3591
2032;SE3;EE;881694.9264
2032;SE3;LV;881694.9264
2032;SE4;DK2;371676.3969
2032;SE4;DE4-E;743389.8399
2032;SE4;DE4-N;743389.8399
2032;SE4;SE3;501330.3591
2032;SE4;LT;873050.8585
2032;SE4;PL;760677.9757
2032;UK;DK1;1054576.284
2032;UK;NL;769322.0436
2032;UK;NO2;1071864.42
2032;UK;BE;354406.7841
2032;UK;FR;648305.0929
2032;UK;IE;528668.4769
2032;EE;FIN;596440.6855
2032;EE;SE3;881694.9264
2032;EE;LV;397627.1237
2032;LV;SE3;881694.9264
2032;LV;EE;397627.1237
2032;LV;LT;397627.1237
2032;LT;SE4;873050.8585
2032;LT;LV;397627.1237
2032;LT;PL;501330.3591
2032;PL;DE4-E;501330.3591
2032;PL;SE4;760677.9757
2032;PL;LT;501330.3591
2032;PL;CZ;156443.5163
2032;PL;SK;355941.2509
2032;BE;DE4-S;475423.7348
2032;BE;DE4-W;501330.3591
2032;BE;NL;397627.1237
2032;BE;UK;354406.7841
2032;BE;FR;501355.9385
2032;BE;LU;168115.6743
2032;FR;DE4-S;501355.9385
2032;FR;UK;648305.0929
2032;FR;BE;501355.9385
2032;FR;IT;648305.0929
2032;FR;CH;245840.8194
2032;FR;ES;648305.0929
2032;FR;LU;433546.4433
2032;IT;FR;648305.0929
2032;IT;CH;821331.9889
2032;IT;AT;430221.434
2032;IT;SI;376875.175
2032;IT;HR;484664.7373
2032;IT;GR;1226487.39
2032;IT;AL;853939.53
2032;IT;ME;756149.962
2032;IT;MT;1043061.151
2032;CH;DE4-S;111745.7468
2032;CH;FR;245840.8194
2032;CH;IT;821331.9889
2032;CH;AT;821331.9889
2032;AT;DE4-S;430221.434
2032;AT;IT;430221.434
2032;AT;CH;821331.9889
2032;AT;CZ;245840.8194
2032;AT;SK;483484.6842
2032;AT;HU;522436.5364
2032;AT;SI;190245.458
2032;CZ;DE4-E;268190.1452
2032;CZ;DE4-S;379935.892
2032;CZ;PL;156443.5163
2032;CZ;AT;245840.8194
2032;CZ;SK;278266.491
2032;ES;FR;648305.0929
2032;ES;PT;501355.9385
2032;PT;ES;501355.9385
2032;SK;PL;355941.2509
2032;SK;AT;483484.6842
2032;SK;CZ;278266.491
2032;SK;HU;144906.4631
2032;HU;AT;522436.5364
2032;HU;SK;144906.4631
2032;HU;SI;383731.4136
2032;HU;HR;370905.8175
2032;HU;RO;352381.9428
2032;HU;RS;302060.9205
2032;SI;IT;376875.175
2032;SI;AT;190245.458
2032;SI;HU;383731.4136
2032;SI;HR;110231.9011
2032;HR;IT;484664.7373
2032;HR;HU;370905.8175
2032;HR;SI;110231.9011
2032;HR;BA;217781.534
2032;HR;RS;413698.1786
2032;RO;HU;352381.9428
2032;RO;BG;294044.7287
2032;RO;RS;340257.3816
2032;BG;RO;294044.7661
2032;BG;GR;411916.2971
2032;BG;MK;263195.1088
2032;BG;RS;301668.5322
2032;BG;TR;991122.9
2032;GR;IT;1226487.39
2032;GR;BG;411916.2971
2032;GR;AL;255793.8462
2032;GR;MK;238152.8913
2032;GR;TR;1537065
2032;GR;CY;1256918.037
2032;IE;UK;528668.4769
2032;LU;DE4-W;118776.3314
2032;LU;BE;168115.6743
2032;LU;FR;433546.4433
2032;AL;IT;853939.53
2032;AL;GR;255793.8462
2032;AL;ME;178809.7522
2032;AL;MK;155756.9304
2032;AL;RS;302744.3138
2032;ME;IT;756149.962
2032;ME;AL;178809.7774
2032;ME;BA;158677.751
2032;ME;RS;162493.6345
2032;MK;BG;263195.1088
2032;MK;GR;238152.8913
2032;MK;AL;155756.9304
2032;MK;RS;255378.619
2032;BA;HR;217781.534
2032;BA;ME;158677.751
2032;BA;RS;212225.3749
2032;RS;HU;302060.9205
2032;RS;HR;413698.1786
2032;RS;RO;340257.3816
2032;RS;BG;301668.532
2032;RS;AL;302744.2774
2032;RS;ME;162493.6345
2032;RS;MK;255378.5781
2032;RS;BA;212225.3749
2032;TR;BG;991122.9
2032;TR;GR;1537065
2032;TR;CY;778000.3
2032;MT;IT;1043061.151
2032;CY;GR;1256918.037
2032;CY;TR;778000.3
2033;DK1;DK2;447221.2549
2033;DK1;DE4-N;498823.7073
2033;DK1;NL;739672.8907
2033;DK1;NO2;610660.1772
2033;DK1;SE3;679432.7298
2033;DK1;UK;1049303.403
2033;DK2;DK1;447221.2549
2033;DK2;DE4-E;498823.7073
2033;DK2;SE4;369818.0149
2033;FIN;NO4;498823.7073
2033;FIN;SE1;498823.7073
2033;FIN;SE3;696633.5473
2033;FIN;EE;593458.4821
2033;DE4-E;DK2;498823.7073
2033;DE4-E;DE4-N;498823.7073
2033;DE4-E;DE4-S;498823.7073
2033;DE4-E;DE4-W;498823.7073
2033;DE4-E;SE4;739672.8907
2033;DE4-E;PL;498823.7073
2033;DE4-E;CZ;266849.1945
2033;DE4-N;DK1;498823.7073
2033;DE4-N;DE4-E;498823.7073
2033;DE4-N;DE4-W;498823.7073
2033;DE4-N;NO2;1040702.555
2033;DE4-N;SE4;739672.8907
2033;DE4-S;DE4-E;498823.7073
2033;DE4-S;DE4-W;498823.7073
2033;DE4-S;BE;473046.6161
2033;DE4-S;FR;498849.1588
2033;DE4-S;CH;111187.0181
2033;DE4-S;AT;428070.3268
2033;DE4-S;CZ;378036.2126
2033;DE4-W;DE4-E;498823.7073
2033;DE4-W;DE4-N;498823.7073
2033;DE4-W;DE4-S;498823.7073
2033;DE4-W;NL;498823.7073
2033;DE4-W;BE;498823.7073
2033;DE4-W;LU;118182.4497
2033;NL;DK1;739672.8907
2033;NL;DE4-W;498823.7073
2033;NL;UK;765475.4334
2033;NL;BE;395638.988
2033;NO1;NO2;447221.2549
2033;NO1;NO3;498823.7073
2033;NO1;NO5;455822.1024
2033;NO1;SE3;498823.7073
2033;NO2;DK1;610660.1772
2033;NO2;DE4-N;1040702.555
2033;NO2;NO1;447221.2549
2033;NO2;NO5;430020.4374
2033;NO2;UK;1066505.098
2033;NO3;NO1;498823.7073
2033;NO3;NO4;498823.7073
2033;NO3;NO5;447221.2549
2033;NO3;SE2;498823.7073
2033;NO4;FIN;498823.7073
2033;NO4;NO3;498823.7073
2033;NO4;SE1;430020.4374
2033;NO4;SE2;473022.9199
2033;NO5;NO1;455822.1024
2033;NO5;NO2;430020.4374
2033;NO5;NO3;447221.2549
2033;SE1;FIN;498823.7073
2033;SE1;NO4;430020.4374
2033;SE1;SE2;498823.7073
2033;SE2;NO3;498823.7073
2033;SE2;NO4;473022.9199
2033;SE2;SE1;498823.7073
2033;SE2;SE3;498823.7073
2033;SE3;DK1;679432.7298
2033;SE3;FIN;696633.5473
2033;SE3;NO1;498823.7073
2033;SE3;SE2;498823.7073
2033;SE3;SE4;498823.7073
2033;SE3;EE;877286.4517
2033;SE3;LV;877286.4517
2033;SE4;DK2;369818.0149
2033;SE4;DE4-E;739672.8907
2033;SE4;DE4-N;739672.8907
2033;SE4;SE3;498823.7073
2033;SE4;LT;868685.6042
2033;SE4;PL;756874.5858
2033;UK;DK1;1049303.403
2033;UK;NL;765475.4334
2033;UK;NO2;1066505.098
2033;UK;BE;352634.7502
2033;UK;FR;645063.5674
2033;UK;IE;526025.1345
2033;EE;FIN;593458.4821
2033;EE;SE3;877286.4517
2033;EE;LV;395638.988
2033;LV;SE3;877286.4517
2033;LV;EE;395638.988
2033;LV;LT;395638.988
2033;LT;SE4;868685.6042
2033;LT;LV;395638.988
2033;LT;PL;498823.7073
2033;PL;DE4-E;498823.7073
2033;PL;SE4;756874.5858
2033;PL;LT;498823.7073
2033;PL;CZ;155661.2987
2033;PL;SK;354161.5447
2033;BE;DE4-S;473046.6161
2033;BE;DE4-W;498823.7073
2033;BE;NL;395638.988
2033;BE;UK;352634.7502
2033;BE;FR;498849.1588
2033;BE;LU;167275.0959
2033;FR;DE4-S;498849.1588
2033;FR;UK;645063.5674
2033;FR;BE;498849.1588
2033;FR;IT;645063.5674
2033;FR;CH;244611.6153
2033;FR;ES;645063.5674
2033;FR;LU;431378.7111
2033;IT;FR;645063.5674
2033;IT;CH;817225.329
2033;IT;AT;428070.3268
2033;IT;SI;374990.7992
2033;IT;HR;482241.4136
2033;IT;GR;1220354.953
2033;IT;AL;849669.8323
2033;IT;ME;752369.2122
2033;IT;MT;1037845.845
2033;CH;DE4-S;111187.0181
2033;CH;FR;244611.6153
2033;CH;IT;817225.329
2033;CH;AT;817225.329
2033;AT;DE4-S;428070.3268
2033;AT;IT;428070.3268
2033;AT;CH;817225.329
2033;AT;CZ;244611.6153
2033;AT;SK;481067.2608
2033;AT;HU;519824.3537
2033;AT;SI;189294.2307
2033;CZ;DE4-E;266849.1945
2033;CZ;DE4-S;378036.2126
2033;CZ;PL;155661.2987
2033;CZ;AT;244611.6153
2033;CZ;SK;276875.1586
2033;ES;FR;645063.5674
2033;ES;PT;498849.1588
2033;PT;ES;498849.1588
2033;SK;PL;354161.5447
2033;SK;AT;481067.2608
2033;SK;CZ;276875.1586
2033;SK;HU;144181.9308
2033;HU;AT;519824.3537
2033;HU;SK;144181.9308
2033;HU;SI;381812.7565
2033;HU;HR;369051.2884
2033;HU;RO;350620.0331
2033;HU;RS;300550.6159
2033;SI;IT;374990.7992
2033;SI;AT;189294.2307
2033;SI;HU;381812.7565
2033;SI;HR;109680.7416
2033;HR;IT;482241.4136
2033;HR;HU;369051.2884
2033;HR;SI;109680.7416
2033;HR;BA;216692.6264
2033;HR;RS;411629.6877
2033;RO;HU;350620.0331
2033;RO;BG;292574.5051
2033;RO;RS;338556.0947
2033;BG;RO;292574.5423
2033;BG;GR;409856.7156
2033;BG;MK;261879.1333
2033;BG;RS;300160.1896
2033;BG;TR;991122.9
2033;GR;IT;1220354.953
2033;GR;BG;409856.7156
2033;GR;AL;254514.877
2033;GR;MK;236962.1268
2033;GR;TR;1537065
2033;GR;CY;1250633.447
2033;IE;UK;526025.1345
2033;LU;DE4-W;118182.4497
2033;LU;BE;167275.0959
2033;LU;FR;431378.7111
2033;AL;IT;849669.8323
2033;AL;GR;254514.877
2033;AL;ME;177915.7034
2033;AL;MK;154978.1457
2033;AL;RS;301230.5922
2033;ME;IT;752369.2122
2033;ME;AL;177915.7285
2033;ME;BA;157884.3623
2033;ME;RS;161681.1663
2033;MK;BG;261879.1333
2033;MK;GR;236962.1268
2033;MK;AL;154978.1457
2033;MK;RS;254101.7259
2033;BA;HR;216692.6264
2033;BA;ME;157884.3623
2033;BA;RS;211164.248
2033;RS;HU;300550.6159
2033;RS;HR;411629.6877
2033;RS;RO;338556.0947
2033;RS;BG;300160.1893
2033;RS;AL;301230.556
2033;RS;ME;161681.1663
2033;RS;MK;254101.6852
2033;RS;BA;211164.248
2033;TR;BG;991122.9
2033;TR;GR;1537065
2033;TR;CY;778000.3
2033;MT;IT;1037845.845
2033;CY;GR;1250633.447
2033;CY;TR;778000.3
2034;DK1;DK2;444985.1486
2034;DK1;DE4-N;496329.5888
2034;DK1;NL;735974.5262
2034;DK1;NO2;607606.8763
2034;DK1;SE3;676035.5662
2034;DK1;UK;1044056.886
2034;DK2;DK1;444985.1486
2034;DK2;DE4-E;496329.5888
2034;DK2;SE4;367968.9249
2034;FIN;NO4;496329.5888
2034;FIN;SE1;496329.5888
2034;FIN;SE3;693150.3796
2034;FIN;EE;590491.1896
2034;DE4-E;DK2;496329.5888
2034;DE4-E;DE4-N;496329.5888
2034;DE4-E;DE4-S;496329.5888
2034;DE4-E;DE4-W;496329.5888
2034;DE4-E;SE4;735974.5262
2034;DE4-E;PL;496329.5888
2034;DE4-E;CZ;265514.9485
2034;DE4-N;DK1;496329.5888
2034;DE4-N;DE4-E;496329.5888
2034;DE4-N;DE4-W;496329.5888
2034;DE4-N;NO2;1035499.043
2034;DE4-N;SE4;735974.5262
2034;DE4-S;DE4-E;496329.5888
2034;DE4-S;DE4-W;496329.5888
2034;DE4-S;BE;470681.383
2034;DE4-S;FR;496354.913
2034;DE4-S;CH;110631.083
2034;DE4-S;AT;425929.9752
2034;DE4-S;CZ;376146.0315
2034;DE4-W;DE4-E;496329.5888
2034;DE4-W;DE4-N;496329.5888
2034;DE4-W;DE4-S;496329.5888
2034;DE4-W;NL;496329.5888
2034;DE4-W;BE;496329.5888
2034;DE4-W;LU;117591.5375
2034;NL;DK1;735974.5262
2034;NL;DE4-W;496329.5888
2034;NL;UK;761648.0562
2034;NL;BE;393660.7931
2034;NO1;NO2;444985.1486
2034;NO1;NO3;496329.5888
2034;NO1;NO5;453542.9919
2034;NO1;SE3;496329.5888
2034;NO2;DK1;607606.8763
2034;NO2;DE4-N;1035499.043
2034;NO2;NO1;444985.1486
2034;NO2;NO5;427870.3352
2034;NO2;UK;1061172.573
2034;NO3;NO1;496329.5888
2034;NO3;NO4;496329.5888
2034;NO3;NO5;444985.1486
2034;NO3;SE2;496329.5888
2034;NO4;FIN;496329.5888
2034;NO4;NO3;496329.5888
2034;NO4;SE1;427870.3352
2034;NO4;SE2;470657.8053
2034;NO5;NO1;453542.9919
2034;NO5;NO2;427870.3352
2034;NO5;NO3;444985.1486
2034;SE1;FIN;496329.5888
2034;SE1;NO4;427870.3352
2034;SE1;SE2;496329.5888
2034;SE2;NO3;496329.5888
2034;SE2;NO4;470657.8053
2034;SE2;SE1;496329.5888
2034;SE2;SE3;496329.5888
2034;SE3;DK1;676035.5662
2034;SE3;FIN;693150.3796
2034;SE3;NO1;496329.5888
2034;SE3;SE2;496329.5888
2034;SE3;SE4;496329.5888
2034;SE3;EE;872900.0195
2034;SE3;LV;872900.0195
2034;SE4;DK2;367968.9249
2034;SE4;DE4-E;735974.5262
2034;SE4;DE4-N;735974.5262
2034;SE4;SE3;496329.5888
2034;SE4;LT;864342.1761
2034;SE4;PL;753090.2129
2034;UK;DK1;1044056.886
2034;UK;NL;761648.0562
2034;UK;NO2;1061172.573
2034;UK;BE;350871.5765
2034;UK;FR;641838.2496
2034;UK;IE;523395.0088
2034;EE;FIN;590491.1896
2034;EE;SE3;872900.0195
2034;EE;LV;393660.7931
2034;LV;SE3;872900.0195
2034;LV;EE;393660.7931
2034;LV;LT;393660.7931
2034;LT;SE4;864342.1761
2034;LT;LV;393660.7931
2034;LT;PL;496329.5888
2034;PL;DE4-E;496329.5888
2034;PL;SE4;753090.2129
2034;PL;LT;496329.5888
2034;PL;CZ;154882.9922
2034;PL;SK;352390.7369
2034;BE;DE4-S;470681.383
2034;BE;DE4-W;496329.5888
2034;BE;NL;393660.7931
2034;BE;UK;350871.5765
2034;BE;FR;496354.913
2034;BE;LU;166438.7204
2034;FR;DE4-S;496354.913
2034;FR;UK;641838.2496
2034;FR;BE;496354.913
2034;FR;IT;641838.2496
2034;FR;CH;243388.5572
2034;FR;ES;641838.2496
2034;FR;LU;429221.8175
2034;IT;FR;641838.2496
2034;IT;CH;813139.2023
2034;IT;AT;425929.9752
2034;IT;SI;373115.8452
2034;IT;HR;479830.2065
2034;IT;GR;1214253.178
2034;IT;AL;845421.4831
2034;IT;ME;748607.3661
2034;IT;MT;1032656.616
2034;CH;DE4-S;110631.083
2034;CH;FR;243388.5572
2034;CH;IT;813139.2023
2034;CH;AT;813139.2023
2034;AT;DE4-S;425929.9752
2034;AT;IT;425929.9752
2034;AT;CH;813139.2023
2034;AT;CZ;243388.5572
2034;AT;SK;478661.9245
2034;AT;HU;517225.2319
2034;AT;SI;188347.7595
2034;CZ;DE4-E;265514.9485
2034;CZ;DE4-S;376146.0315
2034;CZ;PL;154882.9922
2034;CZ;AT;243388.5572
2034;CZ;SK;275490.7828
2034;ES;FR;641838.2496
2034;ES;PT;496354.913
2034;PT;ES;496354.913
2034;SK;PL;352390.7369
2034;SK;AT;478661.9245
2034;SK;CZ;275490.7828
2034;SK;HU;143461.0211
2034;HU;AT;517225.2319
2034;HU;SK;143461.0211
2034;HU;SI;379903.6927
2034;HU;HR;367206.032
2034;HU;RO;348866.9329
2034;HU;RS;299047.8628
2034;SI;IT;373115.8452
2034;SI;AT;188347.7595
2034;SI;HU;379903.6927
2034;SI;HR;109132.3379
2034;HR;IT;479830.2065
2034;HR;HU;367206.032
2034;HR;SI;109132.3379
2034;HR;BA;215609.1632
2034;HR;RS;409571.5393
2034;RO;HU;348866.9329
2034;RO;BG;291111.6325
2034;RO;RS;336863.3143
2034;BG;RO;291111.6696
2034;BG;GR;407807.4321
2034;BG;MK;260569.7376
2034;BG;RS;298659.3886
2034;BG;TR;991122.9
2034;GR;IT;1214253.178
2034;GR;BG;407807.4321
2034;GR;AL;253242.3026
2034;GR;MK;235777.3162
2034;GR;TR;1537065
2034;GR;CY;1244380.28
2034;IE;UK;523395.0088
2034;LU;DE4-W;117591.5375
2034;LU;BE;166438.7204
2034;LU;FR;429221.8175
2034;AL;IT;845421.4831
2034;AL;GR;253242.3026
2034;AL;ME;177026.1249
2034;AL;MK;154203.255
2034;AL;RS;299724.4392
2034;ME;IT;748607.3661
2034;ME;AL;177026.1499
2034;ME;BA;157094.9405
2034;ME;RS;160872.7605
2034;MK;BG;260569.7376
2034;MK;GR;235777.3162
2034;MK;AL;154203.255
2034;MK;RS;252831.2173
2034;BA;HR;215609.1632
2034;BA;ME;157094.9405
2034;BA;RS;210108.4268
2034;RS;HU;299047.8628
2034;RS;HR;409571.5393
2034;RS;RO;336863.3143
2034;RS;BG;298659.3884
2034;RS;AL;299724.4033
2034;RS;ME;160872.7605
2034;RS;MK;252831.1768
2034;RS;BA;210108.4268
2034;TR;BG;991122.9
2034;TR;GR;1537065
2034;TR;CY;778000.3
2034;MT;IT;1032656.616
2034;CY;GR;1244380.28
2034;CY;TR;778000.3
2035;DK1;DK2;442760.2228
2035;DK1;DE4-N;493847.9409
2035;DK1;NL;732294.6536
2035;DK1;NO2;604568.8419
2035;DK1;SE3;672655.3884
2035;DK1;UK;1038836.602
2035;DK2;DK1;442760.2228
2035;DK2;DE4-E;493847.9409
2035;DK2;SE4;366129.0802
2035;FIN;NO4;493847.9409
2035;FIN;SE1;493847.9409
2035;FIN;SE3;689684.6277
2035;FIN;EE;587538.7337
2035;DE4-E;DK2;493847.9409
2035;DE4-E;DE4-N;493847.9409
2035;DE4-E;DE4-S;493847.9409
2035;DE4-E;DE4-W;493847.9409
2035;DE4-E;SE4;732294.6536
2035;DE4-E;PL;493847.9409
2035;DE4-E;CZ;264187.3738
2035;DE4-N;DK1;493847.9409
2035;DE4-N;DE4-E;493847.9409
2035;DE4-N;DE4-W;493847.9409
2035;DE4-N;NO2;1030321.547
2035;DE4-N;SE4;732294.6536
2035;DE4-S;DE4-E;493847.9409
2035;DE4-S;DE4-W;493847.9409
2035;DE4-S;BE;468327.9761
2035;DE4-S;FR;493873.1385
2035;DE4-S;CH;110077.9276
2035;DE4-S;AT;423800.3253
2035;DE4-S;CZ;374265.3013
2035;DE4-W;DE4-E;493847.9409
2035;DE4-W;DE4-N;493847.9409
2035;DE4-W;DE4-S;493847.9409
2035;DE4-W;NL;493847.9409
2035;DE4-W;BE;493847.9409
2035;DE4-W;LU;117003.5798
2035;NL;DK1;732294.6536
2035;NL;DE4-W;493847.9409
2035;NL;UK;757839.8159
2035;NL;BE;391692.4891
2035;NO1;NO2;442760.2228
2035;NO1;NO3;493847.9409
2035;NO1;NO5;451275.2769
2035;NO1;SE3;493847.9409
2035;NO2;DK1;604568.8419
2035;NO2;DE4-N;1030321.547
2035;NO2;NO1;442760.2228
2035;NO2;NO5;425730.9835
2035;NO2;UK;1055866.71
2035;NO3;NO1;493847.9409
2035;NO3;NO4;493847.9409
2035;NO3;NO5;442760.2228
2035;NO3;SE2;493847.9409
2035;NO4;FIN;493847.9409
2035;NO4;NO3;493847.9409
2035;NO4;SE1;425730.9835
2035;NO4;SE2;468304.5163
2035;NO5;NO1;451275.2769
2035;NO5;NO2;425730.9835
2035;NO5;NO3;442760.2228
2035;SE1;FIN;493847.9409
2035;SE1;NO4;425730.9835
2035;SE1;SE2;493847.9409
2035;SE2;NO3;493847.9409
2035;SE2;NO4;468304.5163
2035;SE2;SE1;493847.9409
2035;SE2;SE3;493847.9409
2035;SE3;DK1;672655.3884
2035;SE3;FIN;689684.6277
2035;SE3;NO1;493847.9409
2035;SE3;SE2;493847.9409
2035;SE3;SE4;493847.9409
2035;SE3;EE;868535.5194
2035;SE3;LV;868535.5194
2035;SE4;DK2;366129.0802
2035;SE4;DE4-E;732294.6536
2035;SE4;DE4-N;732294.6536
2035;SE4;SE3;493847.9409
2035;SE4;LT;860020.4653
2035;SE4;PL;749324.7618
2035;UK;DK1;1038836.602
2035;UK;NL;757839.8159
2035;UK;NO2;1055866.71
2035;UK;BE;349117.2186
2035;UK;FR;638629.0584
2035;UK;IE;520778.0338
2035;EE;FIN;587538.7337
2035;EE;SE3;868535.5194
2035;EE;LV;391692.4891
2035;LV;SE3;868535.5194
2035;LV;EE;391692.4891
2035;LV;LT;391692.4891
2035;LT;SE4;860020.4653
2035;LT;LV;391692.4891
2035;LT;PL;493847.9409
2035;PL;DE4-E;493847.9409
2035;PL;SE4;749324.7618
2035;PL;LT;493847.9409
2035;PL;CZ;154108.5773
2035;PL;SK;350628.7832
2035;BE;DE4-S;468327.9761
2035;BE;DE4-W;493847.9409
2035;BE;NL;391692.4891
2035;BE;UK;349117.2186
2035;BE;FR;493873.1385
2035;BE;LU;165606.5268
2035;FR;DE4-S;493873.1385
2035;FR;UK;638629.0584
2035;FR;BE;493873.1385
2035;FR;IT;638629.0584
2035;FR;CH;242171.6145
2035;FR;ES;638629.0584
2035;FR;LU;427075.7084
2035;IT;FR;638629.0584
2035;IT;CH;809073.5063
2035;IT;AT;423800.3253
2035;IT;SI;371250.2659
2035;IT;HR;477431.0555
2035;IT;GR;1208181.912
2035;IT;AL;841194.3757
2035;IT;ME;744864.3293
2035;IT;MT;1027493.333
2035;CH;DE4-S;110077.9276
2035;CH;FR;242171.6145
2035;CH;IT;809073.5063
2035;CH;AT;809073.5063
2035;AT;DE4-S;423800.3253
2035;AT;IT;423800.3253
2035;AT;CH;809073.5063
2035;AT;CZ;242171.6145
2035;AT;SK;476268.6148
2035;AT;HU;514639.1058
2035;AT;SI;187406.0207
2035;CZ;DE4-E;264187.3738
2035;CZ;DE4-S;374265.3013
2035;CZ;PL;154108.5773
2035;CZ;AT;242171.6145
2035;CZ;SK;274113.3289
2035;ES;FR;638629.0584
2035;ES;PT;493873.1385
2035;PT;ES;493873.1385
2035;SK;PL;350628.7832
2035;SK;AT;476268.6148
2035;SK;CZ;274113.3289
2035;SK;HU;142743.716
2035;HU;AT;514639.1058
2035;HU;SK;142743.716
2035;HU;SI;378004.1742
2035;HU;HR;365370.0018
2035;HU;RO;347122.5983
2035;HU;RS;297552.6235
2035;SI;IT;371250.2659
2035;SI;AT;187406.0207
2035;SI;HU;378004.1742
2035;SI;HR;108586.6762
2035;HR;IT;477431.0555
2035;HR;HU;365370.0018
2035;HR;SI;108586.6762
2035;HR;BA;214531.1174
2035;HR;RS;407523.6816
2035;RO;HU;347122.5983
2035;RO;BG;289656.0744
2035;RO;RS;335178.9977
2035;BG;RO;289656.1112
2035;BG;GR;405768.3949
2035;BG;MK;259266.8889
2035;BG;RS;297166.0917
2035;BG;TR;991122.9
2035;GR;IT;1208181.912
2035;GR;BG;405768.3949
2035;GR;AL;251976.0911
2035;GR;MK;234598.4296
2035;GR;TR;1537065
2035;GR;CY;1238158.378
2035;IE;UK;520778.0338
2035;LU;DE4-W;117003.5798
2035;LU;BE;165606.5268
2035;LU;FR;427075.7084
2035;AL;IT;841194.3757
2035;AL;GR;251976.0911
2035;AL;ME;176140.9943
2035;AL;MK;153432.2387
2035;AL;RS;298225.817
2035;ME;IT;744864.3293
2035;ME;AL;176141.0191
2035;ME;BA;156309.4658
2035;ME;RS;160068.3967
2035;MK;BG;259266.8889
2035;MK;GR;234598.4296
2035;MK;AL;153432.2387
2035;MK;RS;251567.0612
2035;BA;HR;214531.1174
2035;BA;ME;156309.4658
2035;BA;RS;209057.8846
2035;RS;HU;297552.6235
2035;RS;HR;407523.6816
2035;RS;RO;335178.9977
2035;RS;BG;297166.0914
2035;RS;AL;298225.7812
2035;RS;ME;160068.3967
2035;RS;MK;251567.0209
2035;RS;BA;209057.8846
2035;TR;BG;991122.9
2035;TR;GR;1537065
2035;TR;CY;778000.3
