"Y";"C";"RRR";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2040";"GERMANY";"DE4-E";"EXOGENOUS";"TWh";28.0943505313139;"H2E"
"2040";"GERMANY";"DE4-E";"ENDO_INTERSTO";"TWh";0.0652101611425835;"H2E"
"2040";"GERMANY";"DE4-E";"ENDO_OTHERTRANS";"TWh";4.10930862852663;"H2E"
"2040";"GERMANY";"DE4-E";"DIST_LOSSES";"TWh";0.427832749207824;"H2E"
"2040";"GERMANY";"DE4-E";"TRANS_LOSSES";"TWh";0.168273311763729;"H2E"
"2040";"GERMANY";"DE4-N";"EXOGENOUS";"TWh";13.1086729427345;"H2E"
"2040";"GERMANY";"DE4-N";"ENDO_INTERSTO";"TWh";0.00666498700669946;"H2E"
"2040";"GERMANY";"DE4-N";"ENDO_OTHERTRANS";"TWh";0.698101275102054;"H2E"
"2040";"GERMANY";"DE4-N";"DIST_LOSSES";"TWh";0.199624461056871;"H2E"
"2040";"GERMANY";"DE4-N";"TRANS_LOSSES";"TWh";0.513395565202131;"H2E"
"2040";"GERMANY";"DE4-S";"EXOGENOUS";"TWh";37.7006684277706;"H2E"
"2040";"GERMANY";"DE4-S";"ENDO_OTHERTRANS";"TWh";6.57150071164679;"H2E"
"2040";"GERMANY";"DE4-S";"DIST_LOSSES";"TWh";0.57412185423001;"H2E"
"2040";"GERMANY";"DE4-S";"TRANS_LOSSES";"TWh";0.176588115815395;"H2E"
"2040";"GERMANY";"DE4-S";"ENDO_FUELCELL";"TWh";5.14584719355421;"H2E"
"2040";"GERMANY";"DE4-W";"EXOGENOUS";"TWh";74.3404050978772;"H2E"
"2040";"GERMANY";"DE4-W";"ENDO_INTERSTO";"TWh";0.0597137799402416;"H2E"
"2040";"GERMANY";"DE4-W";"ENDO_OTHERTRANS";"TWh";8.4210893847245;"H2E"
"2040";"GERMANY";"DE4-W";"DIST_LOSSES";"TWh";1.13208738727732;"H2E"
"2040";"GERMANY";"DE4-W";"TRANS_LOSSES";"TWh";0.178552462435898;"H2E"
"2040";"NETHERLANDS";"NL";"EXOGENOUS";"TWh";104.994730873551;"H2E"
"2040";"NETHERLANDS";"NL";"ENDO_INTERSTO";"TWh";0.0762720779275432;"H2E"
"2040";"NETHERLANDS";"NL";"ENDO_OTHERTRANS";"TWh";4.7;"H2E"
"2040";"NETHERLANDS";"NL";"DIST_LOSSES";"TWh";1.5989045310693;"H2E"
"2040";"NETHERLANDS";"NL";"TRANS_LOSSES";"TWh";0.377075756005127;"H2E"
"2040";"SWEDEN";"SE1";"EXOGENOUS";"TWh";2.56323877221108;"H2E"
"2040";"SWEDEN";"SE1";"ENDO_OTHERTRANS";"TWh";1.28955903473178;"H2E"
"2040";"SWEDEN";"SE1";"DIST_LOSSES";"TWh";0.0390340929778338;"H2E"
"2040";"SWEDEN";"SE1";"TRANS_LOSSES";"TWh";0.00306268550623689;"H2E"
"2040";"SWEDEN";"SE2";"EXOGENOUS";"TWh";1.6101302195795;"H2E"
"2040";"SWEDEN";"SE2";"ENDO_OTHERTRANS";"TWh";2.29550208760823;"H2E"
"2040";"SWEDEN";"SE2";"DIST_LOSSES";"TWh";0.0245197495367439;"H2E"
"2040";"SWEDEN";"SE2";"TRANS_LOSSES";"TWh";0.00182774722657815;"H2E"
"2040";"SWEDEN";"SE3";"EXOGENOUS";"TWh";5.84762405181635;"H2E"
"2040";"SWEDEN";"SE3";"ENDO_OTHERTRANS";"TWh";6.37769853987694;"H2E"
"2040";"SWEDEN";"SE3";"DIST_LOSSES";"TWh";0.0890501124642082;"H2E"
"2040";"SWEDEN";"SE3";"TRANS_LOSSES";"TWh";0.0154720460584537;"H2E"
"2040";"SWEDEN";"SE4";"EXOGENOUS";"TWh";2.60109033471108;"H2E"
"2040";"SWEDEN";"SE4";"ENDO_OTHERTRANS";"TWh";1.93724033778305;"H2E"
"2040";"SWEDEN";"SE4";"DIST_LOSSES";"TWh";0.0396105127113364;"H2E"
"2040";"SWEDEN";"SE4";"TRANS_LOSSES";"TWh";0.00385092140683005;"H2E"
"2040";"UNITED_KINGDOM";"UK";"EXOGENOUS";"TWh";64.6141839673651;"H2E"
"2040";"UNITED_KINGDOM";"UK";"ENDO_INTERSTO";"TWh";0.119009595156164;"H2E"
"2040";"UNITED_KINGDOM";"UK";"ENDO_OTHERTRANS";"TWh";16.3;"H2E"
"2040";"UNITED_KINGDOM";"UK";"DIST_LOSSES";"TWh";0.983972344680687;"H2E"
"2040";"UNITED_KINGDOM";"UK";"TRANS_LOSSES";"TWh";0.533633010783586;"H2E"
"2040";"ESTONIA";"EE";"EXOGENOUS";"TWh";0.717519348006407;"H2E"
"2040";"ESTONIA";"EE";"ENDO_OTHERTRANS";"TWh";0.400000000000001;"H2E"
"2040";"ESTONIA";"EE";"DIST_LOSSES";"TWh";0.0109266905787778;"H2E"
"2040";"ESTONIA";"EE";"TRANS_LOSSES";"TWh";0.000940086507915659;"H2E"
"2040";"LATVIA";"LV";"EXOGENOUS";"TWh";0.770256760284149;"H2E"
"2040";"LATVIA";"LV";"ENDO_OTHERTRANS";"TWh";0.7;"H2E"
"2040";"LATVIA";"LV";"DIST_LOSSES";"TWh";0.0117297983799616;"H2E"
"2040";"LATVIA";"LV";"TRANS_LOSSES";"TWh";0.00167269304921781;"H2E"
"2040";"LITHUANIA";"LT";"EXOGENOUS";"TWh";1.71906401441592;"H2E"
"2040";"LITHUANIA";"LT";"ENDO_OTHERTRANS";"TWh";1.3;"H2E"
"2040";"LITHUANIA";"LT";"DIST_LOSSES";"TWh";0.0261786398134406;"H2E"
"2040";"LITHUANIA";"LT";"TRANS_LOSSES";"TWh";0.000917480947438556;"H2E"
"2040";"POLAND";"PL";"EXOGENOUS";"TWh";17.2527463741493;"H2E"
"2040";"POLAND";"PL";"ENDO_INTERSTO";"TWh";0.028102614047705;"H2E"
"2040";"POLAND";"PL";"ENDO_OTHERTRANS";"TWh";15.5000000000002;"H2E"
"2040";"POLAND";"PL";"DIST_LOSSES";"TWh";0.262732178286537;"H2E"
"2040";"POLAND";"PL";"TRANS_LOSSES";"TWh";0.0187844728634956;"H2E"
"2040";"BELGIUM";"BE";"EXOGENOUS";"TWh";58.6475061651703;"H2E"
"2040";"BELGIUM";"BE";"ENDO_INTERSTO";"TWh";0.0317216437775717;"H2E"
"2040";"BELGIUM";"BE";"ENDO_OTHERTRANS";"TWh";2.1;"H2E"
"2040";"BELGIUM";"BE";"DIST_LOSSES";"TWh";0.893109230941681;"H2E"
"2040";"BELGIUM";"BE";"TRANS_LOSSES";"TWh";0.377467788657537;"H2E"
"2040";"FRANCE";"FR";"EXOGENOUS";"TWh";63.6091778239316;"H2E"
"2040";"FRANCE";"FR";"ENDO_INTERSTO";"TWh";0.110329544394782;"H2E"
"2040";"FRANCE";"FR";"ENDO_OTHERTRANS";"TWh";21.3;"H2E"
"2040";"FRANCE";"FR";"DIST_LOSSES";"TWh";0.968667682597942;"H2E"
"2040";"FRANCE";"FR";"TRANS_LOSSES";"TWh";0.0655724873988151;"H2E"
"2040";"ITALY";"IT";"EXOGENOUS";"TWh";55.2524240769267;"H2E"
"2040";"ITALY";"IT";"ENDO_OTHERTRANS";"TWh";13.8;"H2E"
"2040";"ITALY";"IT";"DIST_LOSSES";"TWh";0.841407473252691;"H2E"
"2040";"ITALY";"IT";"TRANS_LOSSES";"TWh";0.137558959308485;"H2E"
"2040";"ITALY";"IT";"ENDO_FUELCELL";"TWh";2.87003171711215;"H2E"
"2040";"SWITZERLAND";"CH";"EXOGENOUS";"TWh";6.84402023422104;"H2E"
"2040";"SWITZERLAND";"CH";"ENDO_OTHERTRANS";"TWh";2;"H2E"
"2040";"SWITZERLAND";"CH";"DIST_LOSSES";"TWh";0.104223658389153;"H2E"
"2040";"SWITZERLAND";"CH";"TRANS_LOSSES";"TWh";0.0831843152009446;"H2E"
"2040";"AUSTRIA";"AT";"EXOGENOUS";"TWh";18.4179321718158;"H2E"
"2040";"AUSTRIA";"AT";"ENDO_OTHERTRANS";"TWh";2.1;"H2E"
"2040";"AUSTRIA";"AT";"DIST_LOSSES";"TWh";0.280476124443896;"H2E"
"2040";"AUSTRIA";"AT";"TRANS_LOSSES";"TWh";0.0525314902533458;"H2E"
"2040";"CZECH_REPUBLIC";"CZ";"EXOGENOUS";"TWh";5.89939012090195;"H2E"
"2040";"CZECH_REPUBLIC";"CZ";"ENDO_OTHERTRANS";"TWh";3.4;"H2E"
"2040";"CZECH_REPUBLIC";"CZ";"DIST_LOSSES";"TWh";0.0898384282370854;"H2E"
"2040";"CZECH_REPUBLIC";"CZ";"TRANS_LOSSES";"TWh";0.0249264593337449;"H2E"
"2040";"SPAIN";"ES";"EXOGENOUS";"TWh";63.2169631439198;"H2E"
"2040";"SPAIN";"ES";"ENDO_INTERSTO";"TWh";0.144234449945289;"H2E"
"2040";"SPAIN";"ES";"ENDO_OTHERTRANS";"TWh";11.9;"H2E"
"2040";"SPAIN";"ES";"DIST_LOSSES";"TWh";0.962694870211981;"H2E"
"2040";"SPAIN";"ES";"TRANS_LOSSES";"TWh";0.0433914817684425;"H2E"
"2040";"PORTUGAL";"PT";"EXOGENOUS";"TWh";10.0340228899739;"H2E"
"2040";"PORTUGAL";"PT";"ENDO_INTERSTO";"TWh";0.0378533991516368;"H2E"
"2040";"PORTUGAL";"PT";"ENDO_OTHERTRANS";"TWh";2;"H2E"
"2040";"PORTUGAL";"PT";"DIST_LOSSES";"TWh";0.152802379035135;"H2E"
"2040";"PORTUGAL";"PT";"TRANS_LOSSES";"TWh";0.00697714174280512;"H2E"
"2040";"SLOVAKIA";"SK";"EXOGENOUS";"TWh";9.89;"H2E"
"2040";"SLOVAKIA";"SK";"ENDO_OTHERTRANS";"TWh";2.4;"H2E"
"2040";"SLOVAKIA";"SK";"DIST_LOSSES";"TWh";0.150609137055838;"H2E"
"2040";"SLOVAKIA";"SK";"TRANS_LOSSES";"TWh";0.0125576085729129;"H2E"
"2040";"HUNGARY";"HU";"EXOGENOUS";"TWh";9.98;"H2E"
"2040";"HUNGARY";"HU";"ENDO_OTHERTRANS";"TWh";2.7;"H2E"
"2040";"HUNGARY";"HU";"DIST_LOSSES";"TWh";0.151979695431473;"H2E"
"2040";"HUNGARY";"HU";"TRANS_LOSSES";"TWh";0.0339306872757074;"H2E"
"2040";"HUNGARY";"HU";"ENDO_FUELCELL";"TWh";2.73962295434716;"H2E"
"2040";"SLOVENIA";"SI";"EXOGENOUS";"TWh";0.999;"H2E"
"2040";"SLOVENIA";"SI";"ENDO_OTHERTRANS";"TWh";2.39999999999999;"H2E"
"2040";"SLOVENIA";"SI";"DIST_LOSSES";"TWh";0.0152131979695432;"H2E"
"2040";"SLOVENIA";"SI";"TRANS_LOSSES";"TWh";0.0216701438489189;"H2E"
"2040";"SLOVENIA";"SI";"ENDO_FUELCELL";"TWh";0.441550616040567;"H2E"
"2040";"CROATIA";"HR";"EXOGENOUS";"TWh";5.69000000000001;"H2E"
"2040";"CROATIA";"HR";"ENDO_OTHERTRANS";"TWh";0.700000000000003;"H2E"
"2040";"CROATIA";"HR";"DIST_LOSSES";"TWh";0.0866497461928931;"H2E"
"2040";"CROATIA";"HR";"TRANS_LOSSES";"TWh";0.00302993200558511;"H2E"
"2040";"ROMANIA";"RO";"EXOGENOUS";"TWh";19.64;"H2E"
"2040";"ROMANIA";"RO";"ENDO_INTERSTO";"TWh";0.0324143051063841;"H2E"
"2040";"ROMANIA";"RO";"ENDO_OTHERTRANS";"TWh";2.3;"H2E"
"2040";"ROMANIA";"RO";"DIST_LOSSES";"TWh";0.299086294416244;"H2E"
"2040";"ROMANIA";"RO";"TRANS_LOSSES";"TWh";0.0247082867567609;"H2E"
"2040";"ROMANIA";"RO";"ENDO_FUELCELL";"TWh";1.0895686935721;"H2E"
"2040";"BULGARIA";"BG";"EXOGENOUS";"TWh";9.44000000000001;"H2E"
"2040";"BULGARIA";"BG";"ENDO_OTHERTRANS";"TWh";1.8;"H2E"
"2040";"BULGARIA";"BG";"DIST_LOSSES";"TWh";0.143756345177665;"H2E"
"2040";"BULGARIA";"BG";"TRANS_LOSSES";"TWh";0.00633697616502911;"H2E"
"2040";"GREECE";"GR";"EXOGENOUS";"TWh";25.5399999999999;"H2E"
"2040";"GREECE";"GR";"ENDO_INTERSTO";"TWh";0.00458138040791856;"H2E"
"2040";"GREECE";"GR";"ENDO_OTHERTRANS";"TWh";2;"H2E"
"2040";"GREECE";"GR";"DIST_LOSSES";"TWh";0.388934010152285;"H2E"
"2040";"GREECE";"GR";"TRANS_LOSSES";"TWh";0.00488240722452547;"H2E"
"2040";"GREECE";"GR";"ENDO_FUELCELL";"TWh";0.475109217889782;"H2E"
"2040";"IRELAND";"IE";"EXOGENOUS";"TWh";3.9;"H2E"
"2040";"IRELAND";"IE";"ENDO_OTHERTRANS";"TWh";2.3;"H2E"
"2040";"IRELAND";"IE";"DIST_LOSSES";"TWh";0.0593908629441624;"H2E"
"2040";"IRELAND";"IE";"TRANS_LOSSES";"TWh";0.000778622974852599;"H2E"
"2040";"LUXEMBOURG";"LU";"EXOGENOUS";"TWh";0.75;"H2E"
"2040";"LUXEMBOURG";"LU";"ENDO_OTHERTRANS";"TWh";0.5;"H2E"
"2040";"LUXEMBOURG";"LU";"DIST_LOSSES";"TWh";0.0114213197969544;"H2E"
"2040";"LUXEMBOURG";"LU";"TRANS_LOSSES";"TWh";0.000602920208472169;"H2E"
"2040";"ALBANIA";"AL";"EXOGENOUS";"TWh";2.63317149398554;"H2E"
"2040";"ALBANIA";"AL";"ENDO_OTHERTRANS";"TWh";0.206199803757678;"H2E"
"2040";"ALBANIA";"AL";"DIST_LOSSES";"TWh";0.0400990582840439;"H2E"
"2040";"ALBANIA";"AL";"TRANS_LOSSES";"TWh";0.000424506180300295;"H2E"
"2040";"ALBANIA";"AL";"ENDO_FUELCELL";"TWh";0.0478991662975273;"H2E"
"2040";"MONTENEGRO";"ME";"EXOGENOUS";"TWh";1.23954900606897;"H2E"
"2040";"MONTENEGRO";"ME";"ENDO_OTHERTRANS";"TWh";0.0970672675073597;"H2E"
"2040";"MONTENEGRO";"ME";"DIST_LOSSES";"TWh";0.0188763808030807;"H2E"
"2040";"MONTENEGRO";"ME";"ENDO_FUELCELL";"TWh";0.0167991005044543;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"EXOGENOUS";"TWh";2.92740682886944;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"ENDO_OTHERTRANS";"TWh";0.229240941963145;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"DIST_LOSSES";"TWh";0.0445797994244075;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"TRANS_LOSSES";"TWh";0.00134747103747321;"H2E"
"2040";"NORTH_MACEDONIA";"MK";"ENDO_FUELCELL";"TWh";0.0342552791192652;"H2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"EXOGENOUS";"TWh";4.16168374164811;"H2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"ENDO_OTHERTRANS";"TWh";0.511982182628065;"H2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"DIST_LOSSES";"TWh";0.0633758945428647;"H2E"
"2040";"BOSNIA_AND_HERZEGOVINA";"BA";"TRANS_LOSSES";"TWh";0.000619620163115489;"H2E"
"2040";"SERBIA";"RS";"EXOGENOUS";"TWh";8.99031306700091;"H2E"
"2040";"SERBIA";"RS";"ENDO_OTHERTRANS";"TWh";1.71425461023324;"H2E"
"2040";"SERBIA";"RS";"DIST_LOSSES";"TWh";0.136908320817274;"H2E"
"2040";"SERBIA";"RS";"TRANS_LOSSES";"TWh";0.00224846746218822;"H2E"
"2040";"SERBIA";"RS";"ENDO_FUELCELL";"TWh";0.39861351697318;"H2E"
"2040";"MALTA";"MT";"ENDO_OTHERTRANS";"TWh";0.00700000000000001;"H2E"
"2040";"MALTA";"MT";"ENDO_FUELCELL";"TWh";0.00135625;"H2E"
"2040";"CYPRUS";"CY";"ENDO_OTHERTRANS";"TWh";0.7;"H2E"
"2040";"CYPRUS";"CY";"ENDO_FUELCELL";"TWh";0.0817598736083376;"H2E"
"2045";"NORWAY";"NO1";"EXOGENOUS";"TWh";2.22395974347383;"H2E"
"2045";"NORWAY";"NO1";"ENDO_OTHERTRANS";"TWh";1.45394590220222;"H2E"
"2045";"NORWAY";"NO1";"DIST_LOSSES";"TWh";0.0338674072610227;"H2E"
"2045";"NORWAY";"NO1";"TRANS_LOSSES";"TWh";0.034846293405602;"H2E"
"2045";"NORWAY";"NO2";"EXOGENOUS";"TWh";2.97690617204523;"H2E"
"2045";"NORWAY";"NO2";"ENDO_OTHERTRANS";"TWh";1.9007836520713;"H2E"
"2045";"NORWAY";"NO2";"DIST_LOSSES";"TWh";0.0453335965286075;"H2E"
"2045";"NORWAY";"NO2";"TRANS_LOSSES";"TWh";0.0313866244908183;"H2E"
"2045";"NORWAY";"NO3";"EXOGENOUS";"TWh";2.47494188633098;"H2E"
"2045";"NORWAY";"NO3";"ENDO_OTHERTRANS";"TWh";1.08681133245084;"H2E"
"2045";"NORWAY";"NO3";"DIST_LOSSES";"TWh";0.0376894703502179;"H2E"
"2045";"NORWAY";"NO3";"TRANS_LOSSES";"TWh";0.00444680701936487;"H2E"
"2045";"NORWAY";"NO4";"EXOGENOUS";"TWh";1.8474865291881;"H2E"
"2045";"NORWAY";"NO4";"ENDO_OTHERTRANS";"TWh";1.71483252021083;"H2E"
"2045";"NORWAY";"NO4";"DIST_LOSSES";"TWh";0.0281343126272299;"H2E"
"2045";"NORWAY";"NO4";"TRANS_LOSSES";"TWh";0.00248445156371108;"H2E"
"2045";"NORWAY";"NO5";"EXOGENOUS";"TWh";1.09454010061668;"H2E"
"2045";"NORWAY";"NO5";"ENDO_OTHERTRANS";"TWh";0.443626593063727;"H2E"
"2045";"NORWAY";"NO5";"DIST_LOSSES";"TWh";0.0166681233596449;"H2E"
"2045";"NORWAY";"NO5";"TRANS_LOSSES";"TWh";0.00180350513321015;"H2E"
"2045";"DENMARK";"DK1";"EXOGENOUS";"TWh";13.7274085174853;"H2E"
"2045";"DENMARK";"DK1";"ENDO_INTERSTO";"TWh";0.0961985843451917;"H2E"
"2045";"DENMARK";"DK1";"ENDO_OTHERTRANS";"TWh";1.85;"H2E"
"2045";"DENMARK";"DK1";"DIST_LOSSES";"TWh";0.209046830215512;"H2E"
"2045";"DENMARK";"DK1";"TRANS_LOSSES";"TWh";0.0396276686091124;"H2E"
"2045";"DENMARK";"DK2";"EXOGENOUS";"TWh";12.6024653421407;"H2E"
"2045";"DENMARK";"DK2";"ENDO_OTHERTRANS";"TWh";1.85;"H2E"
"2045";"DENMARK";"DK2";"DIST_LOSSES";"TWh";0.191915715870162;"H2E"
"2045";"DENMARK";"DK2";"TRANS_LOSSES";"TWh";0.0573316077838869;"H2E"
"2045";"FINLAND";"FIN";"EXOGENOUS";"TWh";4.72;"H2E"
"2045";"FINLAND";"FIN";"ENDO_OTHERTRANS";"TWh";4.49999999999988;"H2E"
"2045";"FINLAND";"FIN";"DIST_LOSSES";"TWh";0.0718781725888324;"H2E"
"2045";"FINLAND";"FIN";"TRANS_LOSSES";"TWh";0.0328896589279655;"H2E"
"2045";"GERMANY";"DE4-E";"EXOGENOUS";"TWh";33.8277566406262;"H2E"
"2045";"GERMANY";"DE4-E";"ENDO_INTERSTO";"TWh";0.301594663413793;"H2E"
"2045";"GERMANY";"DE4-E";"ENDO_OTHERTRANS";"TWh";6.64130687438643;"H2E"
"2045";"GERMANY";"DE4-E";"DIST_LOSSES";"TWh";0.515143502141518;"H2E"
"2045";"GERMANY";"DE4-E";"TRANS_LOSSES";"TWh";0.342277438931177;"H2E"
"2045";"GERMANY";"DE4-E";"ENDO_FUELCELL";"TWh";2.75042212529372;"H2E"
"2045";"GERMANY";"DE4-N";"EXOGENOUS";"TWh";16.5453970345033;"H2E"
"2045";"GERMANY";"DE4-N";"ENDO_INTERSTO";"TWh";0.0114443754038577;"H2E"
"2045";"GERMANY";"DE4-N";"ENDO_OTHERTRANS";"TWh";1.1282444850134;"H2E"
"2045";"GERMANY";"DE4-N";"DIST_LOSSES";"TWh";0.251960360931521;"H2E"
"2045";"GERMANY";"DE4-N";"TRANS_LOSSES";"TWh";0.444954205129376;"H2E"
"2045";"GERMANY";"DE4-S";"EXOGENOUS";"TWh";44.9006830897149;"H2E"
"2045";"GERMANY";"DE4-S";"ENDO_OTHERTRANS";"TWh";10.6206072107422;"H2E"
"2045";"GERMANY";"DE4-S";"DIST_LOSSES";"TWh";0.683766747559107;"H2E"
"2045";"GERMANY";"DE4-S";"TRANS_LOSSES";"TWh";0.575105822484849;"H2E"
"2045";"GERMANY";"DE4-S";"ENDO_FUELCELL";"TWh";17.1975735944365;"H2E"
"2045";"GERMANY";"DE4-W";"EXOGENOUS";"TWh";86.8974899352599;"H2E"
"2045";"GERMANY";"DE4-W";"ENDO_INTERSTO";"TWh";0.105578844195143;"H2E"
"2045";"GERMANY";"DE4-W";"ENDO_OTHERTRANS";"TWh";13.609841429858;"H2E"
"2045";"GERMANY";"DE4-W";"DIST_LOSSES";"TWh";1.32331202947096;"H2E"
"2045";"GERMANY";"DE4-W";"TRANS_LOSSES";"TWh";0.171672200340094;"H2E"
"2045";"NETHERLANDS";"NL";"EXOGENOUS";"TWh";138.501203119286;"H2E"
"2045";"NETHERLANDS";"NL";"ENDO_INTERSTO";"TWh";0.088885150796311;"H2E"
"2045";"NETHERLANDS";"NL";"ENDO_OTHERTRANS";"TWh";8;"H2E"
"2045";"NETHERLANDS";"NL";"DIST_LOSSES";"TWh";2.10915537745106;"H2E"
"2045";"NETHERLANDS";"NL";"TRANS_LOSSES";"TWh";0.496995605273125;"H2E"
"2045";"NETHERLANDS";"NL";"ENDO_FUELCELL";"TWh";0.74992762084387;"H2E"
"2045";"SWEDEN";"SE1";"EXOGENOUS";"TWh";3.05628128270156;"H2E"
"2045";"SWEDEN";"SE1";"ENDO_OTHERTRANS";"TWh";2.02644991172131;"H2E"
"2045";"SWEDEN";"SE1";"DIST_LOSSES";"TWh";0.0465423545589073;"H2E"
"2045";"SWEDEN";"SE1";"TRANS_LOSSES";"TWh";0.00442350131734114;"H2E"
"2045";"SWEDEN";"SE2";"EXOGENOUS";"TWh";2.09684871691211;"H2E"
"2045";"SWEDEN";"SE2";"ENDO_OTHERTRANS";"TWh";3.60721756625372;"H2E"
"2045";"SWEDEN";"SE2";"DIST_LOSSES";"TWh";0.0319317063489151;"H2E"
"2045";"SWEDEN";"SE2";"TRANS_LOSSES";"TWh";0.0142314427087842;"H2E"
"2045";"SWEDEN";"SE3";"EXOGENOUS";"TWh";6.37753436658312;"H2E"
"2045";"SWEDEN";"SE3";"ENDO_OTHERTRANS";"TWh";10.0220977055211;"H2E"
"2045";"SWEDEN";"SE3";"DIST_LOSSES";"TWh";0.0971198126890836;"H2E"
"2045";"SWEDEN";"SE3";"TRANS_LOSSES";"TWh";0.0637527466226428;"H2E"
"2045";"SWEDEN";"SE4";"EXOGENOUS";"TWh";3.09969925145156;"H2E"
"2045";"SWEDEN";"SE4";"ENDO_OTHERTRANS";"TWh";3.04423481651622;"H2E"
"2045";"SWEDEN";"SE4";"DIST_LOSSES";"TWh";0.0472035419002776;"H2E"
"2045";"SWEDEN";"SE4";"TRANS_LOSSES";"TWh";0.0357311167492835;"H2E"
"2045";"UNITED_KINGDOM";"UK";"EXOGENOUS";"TWh";91.5160567832357;"H2E"
"2045";"UNITED_KINGDOM";"UK";"ENDO_INTERSTO";"TWh";0.542063424547037;"H2E"
"2045";"UNITED_KINGDOM";"UK";"ENDO_OTHERTRANS";"TWh";27.3;"H2E"
"2045";"UNITED_KINGDOM";"UK";"DIST_LOSSES";"TWh";1.39364553477009;"H2E"
"2045";"UNITED_KINGDOM";"UK";"TRANS_LOSSES";"TWh";0.816297973537438;"H2E"
"2045";"UNITED_KINGDOM";"UK";"ENDO_FUELCELL";"TWh";18.0010692172321;"H2E"
"2045";"ESTONIA";"EE";"EXOGENOUS";"TWh";0.911446677476161;"H2E"
"2045";"ESTONIA";"EE";"ENDO_OTHERTRANS";"TWh";0.6;"H2E"
"2045";"ESTONIA";"EE";"DIST_LOSSES";"TWh";0.013879898641769;"H2E"
"2045";"ESTONIA";"EE";"TRANS_LOSSES";"TWh";0.00153346622250783;"H2E"
"2045";"LATVIA";"LV";"EXOGENOUS";"TWh";0.969439232336618;"H2E"
"2045";"LATVIA";"LV";"ENDO_OTHERTRANS";"TWh";1.2;"H2E"
"2045";"LATVIA";"LV";"DIST_LOSSES";"TWh";0.0147630339949739;"H2E"
"2045";"LATVIA";"LV";"TRANS_LOSSES";"TWh";0.000551309939384078;"H2E"
"2045";"LITHUANIA";"LT";"EXOGENOUS";"TWh";4.37426590738115;"H2E"
"2045";"LITHUANIA";"LT";"ENDO_OTHERTRANS";"TWh";1.9;"H2E"
"2045";"LITHUANIA";"LT";"DIST_LOSSES";"TWh";0.0666131864068198;"H2E"
"2045";"LITHUANIA";"LT";"TRANS_LOSSES";"TWh";0.00940478732917454;"H2E"
"2045";"POLAND";"PL";"EXOGENOUS";"TWh";26.7952322468904;"H2E"
"2045";"POLAND";"PL";"ENDO_INTERSTO";"TWh";0.124041393624982;"H2E"
"2045";"POLAND";"PL";"ENDO_OTHERTRANS";"TWh";23;"H2E"
"2045";"POLAND";"PL";"DIST_LOSSES";"TWh";0.408049222033862;"H2E"
"2045";"POLAND";"PL";"TRANS_LOSSES";"TWh";0.0542646595311749;"H2E"
"2045";"POLAND";"PL";"ENDO_FUELCELL";"TWh";1.91038321519048;"H2E"
"2045";"BELGIUM";"BE";"EXOGENOUS";"TWh";72.7841446265548;"H2E"
"2045";"BELGIUM";"BE";"ENDO_INTERSTO";"TWh";0.153813704684108;"H2E"
"2045";"BELGIUM";"BE";"ENDO_OTHERTRANS";"TWh";3.3;"H2E"
"2045";"BELGIUM";"BE";"DIST_LOSSES";"TWh";1.10838798923688;"H2E"
"2045";"BELGIUM";"BE";"TRANS_LOSSES";"TWh";0.622850540008031;"H2E"
"2045";"BELGIUM";"BE";"ENDO_FUELCELL";"TWh";7.81131928781053;"H2E"
"2045";"FRANCE";"FR";"EXOGENOUS";"TWh";75.4976137641837;"H2E"
"2045";"FRANCE";"FR";"ENDO_INTERSTO";"TWh";0.340680273221772;"H2E"
"2045";"FRANCE";"FR";"ENDO_OTHERTRANS";"TWh";33.3;"H2E"
"2045";"FRANCE";"FR";"DIST_LOSSES";"TWh";1.14970985427691;"H2E"
"2045";"FRANCE";"FR";"TRANS_LOSSES";"TWh";0.490234504256252;"H2E"
"2045";"FRANCE";"FR";"ENDO_FUELCELL";"TWh";20.8277923151267;"H2E"
"2045";"ITALY";"IT";"EXOGENOUS";"TWh";77.3874505657512;"H2E"
"2045";"ITALY";"IT";"ENDO_INTERSTO";"TWh";0.201635571480132;"H2E"
"2045";"ITALY";"IT";"ENDO_OTHERTRANS";"TWh";20.1;"H2E"
"2045";"ITALY";"IT";"DIST_LOSSES";"TWh";1.17848909490992;"H2E"
"2045";"ITALY";"IT";"TRANS_LOSSES";"TWh";0.330543646279201;"H2E"
"2045";"ITALY";"IT";"ENDO_FUELCELL";"TWh";13.5834341833864;"H2E"
"2045";"SWITZERLAND";"CH";"EXOGENOUS";"TWh";8.67318833918308;"H2E"
"2045";"SWITZERLAND";"CH";"ENDO_OTHERTRANS";"TWh";4;"H2E"
"2045";"SWITZERLAND";"CH";"DIST_LOSSES";"TWh";0.132079010241366;"H2E"
"2045";"SWITZERLAND";"CH";"TRANS_LOSSES";"TWh";0.626269872379498;"H2E"
