"Y";"C";"IRRRE";"IRRRI";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2030";"SERBIA";"RS";"MK";"ENDOGENOUS";"GW";0.172687027240777;"SSGH2E"
"2030";"SERBIA";"RS";"BA";"ENDOGENOUS";"GW";0.01824052631572;"SSGH2E"
"2035";"NORWAY";"NO1";"NO2";"ENDOGENOUS";"GW";0.414742111501482;"SSGH2E"
"2035";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.0961133734830548;"SSGH2E"
"2035";"NORWAY";"NO1";"NO5";"ENDOGENOUS";"GW";0.00553565120230996;"SSGH2E"
"2035";"NORWAY";"NO1";"SE3";"ENDOGENOUS";"GW";0.161058853567012;"SSGH2E"
"2035";"NORWAY";"NO2";"DE4-N";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2035";"NORWAY";"NO2";"NO1";"ENDOGENOUS";"GW";0.414742111501482;"SSGH2E"
"2035";"NORWAY";"NO2";"NO5";"ENDOGENOUS";"GW";0.488507875936533;"SSGH2E"
"2035";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2035";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.0961133734830548;"SSGH2E"
"2035";"NORWAY";"NO3";"NO4";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2035";"NORWAY";"NO3";"NO5";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2035";"NORWAY";"NO3";"SE2";"ENDOGENOUS";"GW";0.14238937239866;"SSGH2E"
"2035";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";0.0344328036602707;"SSGH2E"
"2035";"NORWAY";"NO4";"NO3";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2035";"NORWAY";"NO5";"NO1";"ENDOGENOUS";"GW";0.00553565120230996;"SSGH2E"
"2035";"NORWAY";"NO5";"NO2";"ENDOGENOUS";"GW";0.488507875936533;"SSGH2E"
"2035";"NORWAY";"NO5";"NO3";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2035";"DENMARK";"DK1";"DK2";"ENDOGENOUS";"GW";1.56147273392357;"SSGH2E"
"2035";"DENMARK";"DK1";"DE4-N";"ENDOGENOUS";"GW";0.528343587130759;"SSGH2E"
"2035";"DENMARK";"DK1";"NL";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2035";"DENMARK";"DK1";"SE3";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2035";"DENMARK";"DK2";"DK1";"ENDOGENOUS";"GW";1.56147273392357;"SSGH2E"
"2035";"DENMARK";"DK2";"DE4-E";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2035";"DENMARK";"DK2";"SE4";"ENDOGENOUS";"GW";3.71579970738518;"SSGH2E"
"2035";"FINLAND";"FIN";"NO4";"ENDOGENOUS";"GW";0.0344328036602707;"SSGH2E"
"2035";"FINLAND";"FIN";"SE1";"ENDOGENOUS";"GW";0.329183304508632;"SSGH2E"
"2035";"FINLAND";"FIN";"EE";"ENDOGENOUS";"GW";0.107016974165367;"SSGH2E"
"2035";"GERMANY";"DE4-E";"DK2";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2035";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";2.53128144578569;"SSGH2E"
"2035";"GERMANY";"DE4-E";"DE4-W";"ENDOGENOUS";"GW";0.0894978685778033;"SSGH2E"
"2035";"GERMANY";"DE4-E";"PL";"ENDOGENOUS";"GW";0.218493205444581;"SSGH2E"
"2035";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2035";"GERMANY";"DE4-N";"DK1";"ENDOGENOUS";"GW";0.528343587130759;"SSGH2E"
"2035";"GERMANY";"DE4-N";"DE4-W";"ENDOGENOUS";"GW";1.79297103477437;"SSGH2E"
"2035";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2035";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";2.53128144578569;"SSGH2E"
"2035";"GERMANY";"DE4-S";"DE4-W";"ENDOGENOUS";"GW";0.328378281916456;"SSGH2E"
"2035";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";4.65787585413869;"SSGH2E"
"2035";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";0.9218042511417;"SSGH2E"
"2035";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";1.68725776888006;"SSGH2E"
"2035";"GERMANY";"DE4-S";"AT";"ENDOGENOUS";"GW";2.15021596011871;"SSGH2E"
"2035";"GERMANY";"DE4-W";"DE4-E";"ENDOGENOUS";"GW";0.0894978685778033;"SSGH2E"
"2035";"GERMANY";"DE4-W";"DE4-N";"ENDOGENOUS";"GW";1.79297103477437;"SSGH2E"
"2035";"GERMANY";"DE4-W";"DE4-S";"ENDOGENOUS";"GW";0.328378281916456;"SSGH2E"
"2035";"GERMANY";"DE4-W";"BE";"ENDOGENOUS";"GW";0.959163550267447;"SSGH2E"
"2035";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2035";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";8.5186259307822;"SSGH2E"
"2035";"NETHERLANDS";"NL";"BE";"ENDOGENOUS";"GW";1.11736747616409;"SSGH2E"
"2035";"SWEDEN";"SE1";"FIN";"ENDOGENOUS";"GW";0.329183304508632;"SSGH2E"
"2035";"SWEDEN";"SE1";"SE2";"ENDOGENOUS";"GW";0.0512632346643959;"SSGH2E"
"2035";"SWEDEN";"SE2";"NO3";"ENDOGENOUS";"GW";0.14238937239866;"SSGH2E"
"2035";"SWEDEN";"SE2";"SE1";"ENDOGENOUS";"GW";0.0512632346643959;"SSGH2E"
"2035";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";0.538942768940103;"SSGH2E"
"2035";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2035";"SWEDEN";"SE3";"NO1";"ENDOGENOUS";"GW";0.161058853567012;"SSGH2E"
"2035";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";0.538942768940103;"SSGH2E"
"2035";"SWEDEN";"SE3";"SE4";"ENDOGENOUS";"GW";2.95713234541909;"SSGH2E"
"2035";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.00071923081614758;"SSGH2E"
"2035";"SWEDEN";"SE4";"DK2";"ENDOGENOUS";"GW";3.71579970738518;"SSGH2E"
"2035";"SWEDEN";"SE4";"SE3";"ENDOGENOUS";"GW";2.95713234541909;"SSGH2E"
"2035";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";8.5186259307822;"SSGH2E"
"2035";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2035";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";9.4111627414779;"SSGH2E"
"2035";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";17.5225722249327;"SSGH2E"
"2035";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";0.107016974165367;"SSGH2E"
"2035";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.165890639436821;"SSGH2E"
"2035";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.00071923081614758;"SSGH2E"
"2035";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.165890639436821;"SSGH2E"
"2035";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";0.154129220414578;"SSGH2E"
"2035";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";0.154129220414578;"SSGH2E"
"2035";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";0.383860986246447;"SSGH2E"
"2035";"POLAND";"PL";"DE4-E";"ENDOGENOUS";"GW";0.218493205444581;"SSGH2E"
"2035";"POLAND";"PL";"LT";"ENDOGENOUS";"GW";0.383860986246447;"SSGH2E"
"2035";"POLAND";"PL";"CZ";"ENDOGENOUS";"GW";4.02102253884519;"SSGH2E"
"2035";"POLAND";"PL";"SK";"ENDOGENOUS";"GW";2.3884132436579;"SSGH2E"
"2035";"BELGIUM";"BE";"DE4-S";"ENDOGENOUS";"GW";4.65787585413869;"SSGH2E"
"2035";"BELGIUM";"BE";"DE4-W";"ENDOGENOUS";"GW";0.959163550267447;"SSGH2E"
"2035";"BELGIUM";"BE";"NL";"ENDOGENOUS";"GW";1.11736747616409;"SSGH2E"
"2035";"BELGIUM";"BE";"UK";"ENDOGENOUS";"GW";9.4111627414779;"SSGH2E"
"2035";"BELGIUM";"BE";"FR";"ENDOGENOUS";"GW";2.75934951583472;"SSGH2E"
"2035";"BELGIUM";"BE";"LU";"ENDOGENOUS";"GW";0.0931635061944814;"SSGH2E"
"2035";"FRANCE";"FR";"DE4-S";"ENDOGENOUS";"GW";0.9218042511417;"SSGH2E"
"2035";"FRANCE";"FR";"BE";"ENDOGENOUS";"GW";2.75934951583472;"SSGH2E"
"2035";"FRANCE";"FR";"CH";"ENDOGENOUS";"GW";0.768307675979413;"SSGH2E"
"2035";"FRANCE";"FR";"ES";"ENDOGENOUS";"GW";3.29305050290581;"SSGH2E"
"2035";"ITALY";"IT";"CH";"ENDOGENOUS";"GW";1.68465687012675;"SSGH2E"
"2035";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";2.99937237919271;"SSGH2E"
"2035";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.100295992188474;"SSGH2E"
"2035";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";1.68725776888006;"SSGH2E"
"2035";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";0.768307675979413;"SSGH2E"
"2035";"SWITZERLAND";"CH";"IT";"ENDOGENOUS";"GW";1.68465687012675;"SSGH2E"
"2035";"AUSTRIA";"AT";"DE4-S";"ENDOGENOUS";"GW";2.15021596011871;"SSGH2E"
"2035";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";2.99937237919271;"SSGH2E"
"2035";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";3.19619247987251;"SSGH2E"
"2035";"AUSTRIA";"AT";"SK";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2035";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";0.419170972290997;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";4.02102253884519;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";3.19619247987251;"SSGH2E"
"2035";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2035";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";3.29305050290581;"SSGH2E"
"2035";"SPAIN";"ES";"PT";"ENDOGENOUS";"GW";0.647737021431059;"SSGH2E"
"2035";"PORTUGAL";"PT";"ES";"ENDOGENOUS";"GW";0.647737021431059;"SSGH2E"
"2035";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";2.3884132436579;"SSGH2E"
"2035";"SLOVAKIA";"SK";"AT";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2035";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2035";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";3.9577914125829;"SSGH2E"
"2035";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";3.9577914125829;"SSGH2E"
"2035";"HUNGARY";"HU";"SI";"ENDOGENOUS";"GW";0.0182593544297761;"SSGH2E"
"2035";"HUNGARY";"HU";"HR";"ENDOGENOUS";"GW";0.562765178671238;"SSGH2E"
"2035";"HUNGARY";"HU";"RO";"ENDOGENOUS";"GW";2.2014929838107;"SSGH2E"
"2035";"HUNGARY";"HU";"RS";"ENDOGENOUS";"GW";1.10296156902407;"SSGH2E"
"2035";"SLOVENIA";"SI";"IT";"ENDOGENOUS";"GW";0.100295992188474;"SSGH2E"
"2035";"SLOVENIA";"SI";"AT";"ENDOGENOUS";"GW";0.419170972290997;"SSGH2E"
"2035";"SLOVENIA";"SI";"HU";"ENDOGENOUS";"GW";0.0182593544297761;"SSGH2E"
"2035";"SLOVENIA";"SI";"HR";"ENDOGENOUS";"GW";0.364319264572975;"SSGH2E"
"2035";"CROATIA";"HR";"HU";"ENDOGENOUS";"GW";0.562765178671238;"SSGH2E"
"2035";"CROATIA";"HR";"SI";"ENDOGENOUS";"GW";0.364319264572975;"SSGH2E"
"2035";"CROATIA";"HR";"BA";"ENDOGENOUS";"GW";0.328844435562187;"SSGH2E"
"2035";"CROATIA";"HR";"RS";"ENDOGENOUS";"GW";0.00131812654073402;"SSGH2E"
"2035";"ROMANIA";"RO";"HU";"ENDOGENOUS";"GW";2.2014929838107;"SSGH2E"
"2035";"ROMANIA";"RO";"BG";"ENDOGENOUS";"GW";1.70634272634668;"SSGH2E"
"2035";"BULGARIA";"BG";"RO";"ENDOGENOUS";"GW";1.70634272634668;"SSGH2E"
"2035";"BULGARIA";"BG";"GR";"ENDOGENOUS";"GW";0.669952637608304;"SSGH2E"
"2035";"BULGARIA";"BG";"MK";"ENDOGENOUS";"GW";0.227723349825398;"SSGH2E"
"2035";"GREECE";"GR";"BG";"ENDOGENOUS";"GW";0.669952637608304;"SSGH2E"
"2035";"GREECE";"GR";"AL";"ENDOGENOUS";"GW";0.187274637651575;"SSGH2E"
"2035";"GREECE";"GR";"MK";"ENDOGENOUS";"GW";0.180496317736199;"SSGH2E"
"2035";"IRELAND";"IE";"UK";"ENDOGENOUS";"GW";17.5225722249327;"SSGH2E"
"2035";"LUXEMBOURG";"LU";"BE";"ENDOGENOUS";"GW";0.0931635061944814;"SSGH2E"
"2035";"ALBANIA";"AL";"GR";"ENDOGENOUS";"GW";0.187274637651575;"SSGH2E"
"2035";"ALBANIA";"AL";"RS";"ENDOGENOUS";"GW";0.203604248648082;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"BG";"ENDOGENOUS";"GW";0.227723349825398;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"GR";"ENDOGENOUS";"GW";0.180496317736199;"SSGH2E"
"2035";"NORTH_MACEDONIA";"MK";"RS";"ENDOGENOUS";"GW";0.172687027240777;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"ENDOGENOUS";"GW";0.328844435562187;"SSGH2E"
"2035";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"ENDOGENOUS";"GW";0.0316308553528401;"SSGH2E"
"2035";"SERBIA";"RS";"HU";"ENDOGENOUS";"GW";1.10296156902407;"SSGH2E"
"2035";"SERBIA";"RS";"HR";"ENDOGENOUS";"GW";0.00131812654073402;"SSGH2E"
"2035";"SERBIA";"RS";"AL";"ENDOGENOUS";"GW";0.203604248648082;"SSGH2E"
"2035";"SERBIA";"RS";"MK";"ENDOGENOUS";"GW";0.172687027240777;"SSGH2E"
"2035";"SERBIA";"RS";"BA";"ENDOGENOUS";"GW";0.0316308553528401;"SSGH2E"
"2040";"NORWAY";"NO1";"NO2";"ENDOGENOUS";"GW";0.414742111501482;"SSGH2E"
"2040";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.0961133734830548;"SSGH2E"
"2040";"NORWAY";"NO1";"NO5";"ENDOGENOUS";"GW";0.00553565120230996;"SSGH2E"
"2040";"NORWAY";"NO1";"SE3";"ENDOGENOUS";"GW";0.352993783121553;"SSGH2E"
"2040";"NORWAY";"NO2";"DE4-N";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2040";"NORWAY";"NO2";"NO1";"ENDOGENOUS";"GW";0.414742111501482;"SSGH2E"
"2040";"NORWAY";"NO2";"NO5";"ENDOGENOUS";"GW";0.488507875936533;"SSGH2E"
"2040";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2040";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.0961133734830548;"SSGH2E"
"2040";"NORWAY";"NO3";"NO4";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2040";"NORWAY";"NO3";"NO5";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2040";"NORWAY";"NO3";"SE2";"ENDOGENOUS";"GW";0.14238937239866;"SSGH2E"
"2040";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";0.217170831456925;"SSGH2E"
"2040";"NORWAY";"NO4";"NO3";"ENDOGENOUS";"GW";0.366677976523508;"SSGH2E"
"2040";"NORWAY";"NO4";"SE1";"ENDOGENOUS";"GW";0.0203932367380253;"SSGH2E"
"2040";"NORWAY";"NO5";"NO1";"ENDOGENOUS";"GW";0.00553565120230996;"SSGH2E"
"2040";"NORWAY";"NO5";"NO2";"ENDOGENOUS";"GW";0.488507875936533;"SSGH2E"
"2040";"NORWAY";"NO5";"NO3";"ENDOGENOUS";"GW";0.405386365307569;"SSGH2E"
"2040";"DENMARK";"DK1";"DK2";"ENDOGENOUS";"GW";1.99526107606061;"SSGH2E"
"2040";"DENMARK";"DK1";"DE4-N";"ENDOGENOUS";"GW";0.786309625707268;"SSGH2E"
"2040";"DENMARK";"DK1";"NL";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2040";"DENMARK";"DK1";"SE3";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2040";"DENMARK";"DK2";"DK1";"ENDOGENOUS";"GW";1.99526107606061;"SSGH2E"
"2040";"DENMARK";"DK2";"DE4-E";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2040";"DENMARK";"DK2";"SE4";"ENDOGENOUS";"GW";3.71579970738518;"SSGH2E"
"2040";"FINLAND";"FIN";"NO4";"ENDOGENOUS";"GW";0.217170831456925;"SSGH2E"
"2040";"FINLAND";"FIN";"SE1";"ENDOGENOUS";"GW";0.397455220711067;"SSGH2E"
"2040";"FINLAND";"FIN";"EE";"ENDOGENOUS";"GW";0.274069804432814;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DK2";"ENDOGENOUS";"GW";3.08926094538989;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";2.53128144578569;"SSGH2E"
"2040";"GERMANY";"DE4-E";"DE4-W";"ENDOGENOUS";"GW";0.401910403218963;"SSGH2E"
"2040";"GERMANY";"DE4-E";"PL";"ENDOGENOUS";"GW";0.218493205444581;"SSGH2E"
"2040";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DK1";"ENDOGENOUS";"GW";0.786309625707268;"SSGH2E"
"2040";"GERMANY";"DE4-N";"DE4-W";"ENDOGENOUS";"GW";2.06546236094463;"SSGH2E"
"2040";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";1.86090130995419;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";2.53128144578569;"SSGH2E"
"2040";"GERMANY";"DE4-S";"DE4-W";"ENDOGENOUS";"GW";0.328378281916456;"SSGH2E"
"2040";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";4.65787585413869;"SSGH2E"
"2040";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";2.18465485203574;"SSGH2E"
"2040";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";3.98252108450885;"SSGH2E"
"2040";"GERMANY";"DE4-S";"AT";"ENDOGENOUS";"GW";2.92938748972987;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-E";"ENDOGENOUS";"GW";0.401910403218963;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-N";"ENDOGENOUS";"GW";2.06546236094463;"SSGH2E"
"2040";"GERMANY";"DE4-W";"DE4-S";"ENDOGENOUS";"GW";0.328378281916456;"SSGH2E"
"2040";"GERMANY";"DE4-W";"BE";"ENDOGENOUS";"GW";2.85119190440564;"SSGH2E"
"2040";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";2.0905199419267;"SSGH2E"
"2040";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";12.0846315795208;"SSGH2E"
"2040";"NETHERLANDS";"NL";"BE";"ENDOGENOUS";"GW";1.80190603587672;"SSGH2E"
"2040";"SWEDEN";"SE1";"FIN";"ENDOGENOUS";"GW";0.397455220711067;"SSGH2E"
"2040";"SWEDEN";"SE1";"NO4";"ENDOGENOUS";"GW";0.0203932367380253;"SSGH2E"
"2040";"SWEDEN";"SE1";"SE2";"ENDOGENOUS";"GW";0.324865696864948;"SSGH2E"
"2040";"SWEDEN";"SE2";"NO3";"ENDOGENOUS";"GW";0.14238937239866;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE1";"ENDOGENOUS";"GW";0.324865696864948;"SSGH2E"
"2040";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";0.538942768940103;"SSGH2E"
"2040";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";0.84316520726793;"SSGH2E"
"2040";"SWEDEN";"SE3";"NO1";"ENDOGENOUS";"GW";0.352993783121553;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";0.538942768940103;"SSGH2E"
"2040";"SWEDEN";"SE3";"SE4";"ENDOGENOUS";"GW";2.95713234541909;"SSGH2E"
"2040";"SWEDEN";"SE3";"EE";"ENDOGENOUS";"GW";0.0641546624284299;"SSGH2E"
"2040";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.0027572388413023;"SSGH2E"
"2040";"SWEDEN";"SE4";"DK2";"ENDOGENOUS";"GW";3.71579970738518;"SSGH2E"
"2040";"SWEDEN";"SE4";"SE3";"ENDOGENOUS";"GW";2.95713234541909;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";12.0846315795208;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";0.00220294189196023;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";9.4111627414779;"SSGH2E"
"2040";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";20.5589090071043;"SSGH2E"
"2040";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";0.274069804432814;"SSGH2E"
"2040";"ESTONIA";"EE";"SE3";"ENDOGENOUS";"GW";0.0641546624284299;"SSGH2E"
"2040";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.295292887860895;"SSGH2E"
"2040";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.0027572388413023;"SSGH2E"
"2040";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.295292887860895;"SSGH2E"
"2040";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";0.383370379609813;"SSGH2E"
"2040";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";0.383370379609813;"SSGH2E"
"2040";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";0.588607498450499;"SSGH2E"
"2040";"POLAND";"PL";"DE4-E";"ENDOGENOUS";"GW";0.218493205444581;"SSGH2E"
"2040";"POLAND";"PL";"LT";"ENDOGENOUS";"GW";0.588607498450499;"SSGH2E"
"2040";"POLAND";"PL";"CZ";"ENDOGENOUS";"GW";4.02102253884519;"SSGH2E"
"2040";"POLAND";"PL";"SK";"ENDOGENOUS";"GW";2.3884132436579;"SSGH2E"
"2040";"BELGIUM";"BE";"DE4-S";"ENDOGENOUS";"GW";4.65787585413869;"SSGH2E"
"2040";"BELGIUM";"BE";"DE4-W";"ENDOGENOUS";"GW";2.85119190440564;"SSGH2E"
"2040";"BELGIUM";"BE";"NL";"ENDOGENOUS";"GW";1.80190603587672;"SSGH2E"
"2040";"BELGIUM";"BE";"UK";"ENDOGENOUS";"GW";9.4111627414779;"SSGH2E"
"2040";"BELGIUM";"BE";"FR";"ENDOGENOUS";"GW";10.425157241295;"SSGH2E"
"2040";"BELGIUM";"BE";"LU";"ENDOGENOUS";"GW";0.108800264729478;"SSGH2E"
"2040";"FRANCE";"FR";"DE4-S";"ENDOGENOUS";"GW";2.18465485203574;"SSGH2E"
"2040";"FRANCE";"FR";"BE";"ENDOGENOUS";"GW";10.425157241295;"SSGH2E"
"2040";"FRANCE";"FR";"CH";"ENDOGENOUS";"GW";6.03195570630765;"SSGH2E"
"2040";"FRANCE";"FR";"ES";"ENDOGENOUS";"GW";15.5496852029744;"SSGH2E"
"2040";"FRANCE";"FR";"LU";"ENDOGENOUS";"GW";0.0648943173764418;"SSGH2E"
"2040";"ITALY";"IT";"CH";"ENDOGENOUS";"GW";5.17640675775075;"SSGH2E"
"2040";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";3.60051396221333;"SSGH2E"
"2040";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.100295992188474;"SSGH2E"
"2040";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";3.98252108450885;"SSGH2E"
"2040";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";6.03195570630765;"SSGH2E"
"2040";"SWITZERLAND";"CH";"IT";"ENDOGENOUS";"GW";5.17640675775075;"SSGH2E"
"2040";"AUSTRIA";"AT";"DE4-S";"ENDOGENOUS";"GW";2.92938748972987;"SSGH2E"
"2040";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";3.60051396221333;"SSGH2E"
"2040";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";3.19619247987251;"SSGH2E"
"2040";"AUSTRIA";"AT";"SK";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2040";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";0.554311826621939;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";1.75460350215618;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";4.02102253884519;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";3.19619247987251;"SSGH2E"
"2040";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2040";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";15.5496852029744;"SSGH2E"
"2040";"SPAIN";"ES";"PT";"ENDOGENOUS";"GW";1.03894449252662;"SSGH2E"
"2040";"PORTUGAL";"PT";"ES";"ENDOGENOUS";"GW";1.03894449252662;"SSGH2E"
"2040";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";2.3884132436579;"SSGH2E"
"2040";"SLOVAKIA";"SK";"AT";"ENDOGENOUS";"GW";0.578257727807636;"SSGH2E"
"2040";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";1.95171315464738;"SSGH2E"
"2040";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";3.99497873485637;"SSGH2E"
"2040";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";3.99497873485637;"SSGH2E"
"2040";"HUNGARY";"HU";"SI";"ENDOGENOUS";"GW";0.0525973107744138;"SSGH2E"
"2040";"HUNGARY";"HU";"HR";"ENDOGENOUS";"GW";1.19423018067894;"SSGH2E"
