"Y";"C";"RRR";"SUBCATEGORY";"UNITS";"value";"Scenario"
"2025";"BULGARIA";"BG";"GENERATION_OPERATIONAL_COSTS";"Mmoney";113.849389504066;"GH2E"
"2025";"BULGARIA";"BG";"GENERATION_FUEL_COSTS";"Mmoney";761.907335436449;"GH2E"
"2025";"BULGARIA";"BG";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000931742023576798;"GH2E"
"2025";"BULGARIA";"BG";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";8.78605363260234e-05;"GH2E"
"2025";"BULGARIA";"BG";"GENERATION_CO2_TAX";"Mmoney";199.04653971009;"GH2E"
"2025";"GREECE";"GR";"GENERATION_CAPITAL_COSTS";"Mmoney";2135.98002711978;"GH2E"
"2025";"GREECE";"GR";"GENERATION_FIXED_COSTS";"Mmoney";1070.93080645799;"GH2E"
"2025";"GREECE";"GR";"GENERATION_OPERATIONAL_COSTS";"Mmoney";173.164556256819;"GH2E"
"2025";"GREECE";"GR";"GENERATION_FUEL_COSTS";"Mmoney";909.271278753013;"GH2E"
"2025";"GREECE";"GR";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000208443438121755;"GH2E"
"2025";"GREECE";"GR";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000229047349924975;"GH2E"
"2025";"GREECE";"GR";"GENERATION_CO2_TAX";"Mmoney";515.840398169481;"GH2E"
"2025";"GREECE";"GR";"GENERATION_CO2_TRANSPORT";"Mmoney";53.3114124916544;"GH2E"
"2025";"IRELAND";"IE";"GENERATION_CAPITAL_COSTS";"Mmoney";1462.7569202365;"GH2E"
"2025";"IRELAND";"IE";"GENERATION_FIXED_COSTS";"Mmoney";839.61375919029;"GH2E"
"2025";"IRELAND";"IE";"GENERATION_OPERATIONAL_COSTS";"Mmoney";88.6337157560637;"GH2E"
"2025";"IRELAND";"IE";"GENERATION_FUEL_COSTS";"Mmoney";415.875480914765;"GH2E"
"2025";"IRELAND";"IE";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000513996837292735;"GH2E"
"2025";"IRELAND";"IE";"GENERATION_CO2_TAX";"Mmoney";184.706832571552;"GH2E"
"2025";"LUXEMBOURG";"LU";"GENERATION_CAPITAL_COSTS";"Mmoney";438.875967619259;"GH2E"
"2025";"LUXEMBOURG";"LU";"GENERATION_FIXED_COSTS";"Mmoney";136.667068430547;"GH2E"
"2025";"LUXEMBOURG";"LU";"GENERATION_OPERATIONAL_COSTS";"Mmoney";16.8383834703947;"GH2E"
"2025";"LUXEMBOURG";"LU";"GENERATION_FUEL_COSTS";"Mmoney";151.489928323525;"GH2E"
"2025";"LUXEMBOURG";"LU";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";9.28989108264372e-05;"GH2E"
"2025";"LUXEMBOURG";"LU";"GENERATION_CO2_TAX";"Mmoney";106.03499630912;"GH2E"
"2025";"ALBANIA";"AL";"GENERATION_CAPITAL_COSTS";"Mmoney";338.267137473261;"GH2E"
"2025";"ALBANIA";"AL";"GENERATION_FIXED_COSTS";"Mmoney";152.524452588618;"GH2E"
"2025";"ALBANIA";"AL";"GENERATION_OPERATIONAL_COSTS";"Mmoney";5.74644618426846;"GH2E"
"2025";"ALBANIA";"AL";"GENERATION_FUEL_COSTS";"Mmoney";50.9388274120095;"GH2E"
"2025";"ALBANIA";"AL";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000635895955736954;"GH2E"
"2025";"ALBANIA";"AL";"GENERATION_CO2_TAX";"Mmoney";6.46667869379626;"GH2E"
"2025";"MONTENEGRO";"ME";"GENERATION_CAPITAL_COSTS";"Mmoney";160.037718675574;"GH2E"
"2025";"MONTENEGRO";"ME";"GENERATION_FIXED_COSTS";"Mmoney";58.6302530509677;"GH2E"
"2025";"MONTENEGRO";"ME";"GENERATION_OPERATIONAL_COSTS";"Mmoney";1.47888783515252;"GH2E"
"2025";"MONTENEGRO";"ME";"GENERATION_FUEL_COSTS";"Mmoney";17.646642436406;"GH2E"
"2025";"MONTENEGRO";"ME";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000503540099464762;"GH2E"
"2025";"MONTENEGRO";"ME";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";7.75410322247433e-05;"GH2E"
"2025";"MONTENEGRO";"ME";"GENERATION_CO2_TAX";"Mmoney";1.21993161202803;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GENERATION_CAPITAL_COSTS";"Mmoney";160.973607177222;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GENERATION_FIXED_COSTS";"Mmoney";80.9886670078347;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GENERATION_OPERATIONAL_COSTS";"Mmoney";2.41259040964181;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GENERATION_FUEL_COSTS";"Mmoney";46.4005259317907;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000394714548450859;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"GENERATION_CO2_TAX";"Mmoney";11.4924467299821;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"GENERATION_CAPITAL_COSTS";"Mmoney";366.538094168476;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"GENERATION_FIXED_COSTS";"Mmoney";218.068485913809;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"GENERATION_OPERATIONAL_COSTS";"Mmoney";12.7817668379187;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"GENERATION_FUEL_COSTS";"Mmoney";128.290666995053;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000362947305243267;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000159960827686531;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"GENERATION_CO2_TAX";"Mmoney";87.6042378240367;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_CAPITAL_COSTS";"Mmoney";925.781072921144;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_FIXED_COSTS";"Mmoney";401.367758425631;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_OPERATIONAL_COSTS";"Mmoney";53.227010485554;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_FUEL_COSTS";"Mmoney";506.032035664716;"GH2E"
"2025";"SERBIA";"RS";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00022983004805887;"GH2E"
"2025";"SERBIA";"RS";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";7.3906196426448e-05;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_CO2_TAX";"Mmoney";245.417861636894;"GH2E"
"2025";"SERBIA";"RS";"GENERATION_CO2_TRANSPORT";"Mmoney";34.5059597000021;"GH2E"
"2025";"MALTA";"MT";"GENERATION_CAPITAL_COSTS";"Mmoney";70.6959740848548;"GH2E"
"2025";"MALTA";"MT";"GENERATION_FIXED_COSTS";"Mmoney";27.6013994232353;"GH2E"
"2025";"MALTA";"MT";"GENERATION_OPERATIONAL_COSTS";"Mmoney";6.5408630751903;"GH2E"
"2025";"MALTA";"MT";"GENERATION_FUEL_COSTS";"Mmoney";35.5610544291517;"GH2E"
"2025";"MALTA";"MT";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.05345996579022e-05;"GH2E"
"2025";"MALTA";"MT";"GENERATION_CO2_TAX";"Mmoney";16.4089133855624;"GH2E"
"2025";"MALTA";"MT";"GENERATION_CO2_TRANSPORT";"Mmoney";6.75771137245659;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_CAPITAL_COSTS";"Mmoney";175.875258778003;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_FIXED_COSTS";"Mmoney";83.3351134579392;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_OPERATIONAL_COSTS";"Mmoney";13.4392032673198;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_FUEL_COSTS";"Mmoney";107.563666219564;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_CO2_TAX";"Mmoney";59.2874742966156;"GH2E"
"2025";"CYPRUS";"CY";"GENERATION_CO2_TRANSPORT";"Mmoney";12.3344951767005;"GH2E"
"2030";"NORWAY";"NO1";"GENERATION_CAPITAL_COSTS";"Mmoney";504.13798080659;"GH2E"
"2030";"NORWAY";"NO1";"GENERATION_FIXED_COSTS";"Mmoney";257.441616158012;"GH2E"
"2030";"NORWAY";"NO1";"GENERATION_OPERATIONAL_COSTS";"Mmoney";36.895368358191;"GH2E"
"2030";"NORWAY";"NO1";"GENERATION_FUEL_COSTS";"Mmoney";67.7366611297963;"GH2E"
"2030";"NORWAY";"NO1";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00139832574038303;"GH2E"
"2030";"NORWAY";"NO1";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.61202010841989e-05;"GH2E"
"2030";"NORWAY";"NO1";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";1.44032704025914;"GH2E"
"2030";"NORWAY";"NO1";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.39842065651308e-06;"GH2E"
"2030";"NORWAY";"NO1";"GENERATION_CO2_TAX";"Mmoney";0.6482276316104;"GH2E"
"2030";"NORWAY";"NO2";"GENERATION_CAPITAL_COSTS";"Mmoney";860.819773004223;"GH2E"
"2030";"NORWAY";"NO2";"GENERATION_FIXED_COSTS";"Mmoney";600.327738034499;"GH2E"
"2030";"NORWAY";"NO2";"GENERATION_OPERATIONAL_COSTS";"Mmoney";272.887588485677;"GH2E"
"2030";"NORWAY";"NO2";"GENERATION_FUEL_COSTS";"Mmoney";72.7677425897205;"GH2E"
"2030";"NORWAY";"NO2";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00434509027272025;"GH2E"
"2030";"NORWAY";"NO2";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.3987716755513e-05;"GH2E"
"2030";"NORWAY";"NO2";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";6.68970979168806;"GH2E"
"2030";"NORWAY";"NO2";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.52754100556957e-05;"GH2E"
"2030";"NORWAY";"NO2";"GENERATION_CO2_TAX";"Mmoney";0.347475380253461;"GH2E"
"2030";"NORWAY";"NO3";"GENERATION_CAPITAL_COSTS";"Mmoney";460.687244850528;"GH2E"
"2030";"NORWAY";"NO3";"GENERATION_FIXED_COSTS";"Mmoney";173.861639948125;"GH2E"
"2030";"NORWAY";"NO3";"GENERATION_OPERATIONAL_COSTS";"Mmoney";68.0193935996315;"GH2E"
"2030";"NORWAY";"NO3";"GENERATION_FUEL_COSTS";"Mmoney";48.2176624826056;"GH2E"
"2030";"NORWAY";"NO3";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000871939617080098;"GH2E"
"2030";"NORWAY";"NO3";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.94900159754556e-05;"GH2E"
"2030";"NORWAY";"NO3";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";5.70758416713845;"GH2E"
"2030";"NORWAY";"NO3";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.52956789398476e-06;"GH2E"
"2030";"NORWAY";"NO3";"GENERATION_CO2_TAX";"Mmoney";0.133054380329356;"GH2E"
"2030";"NORWAY";"NO4";"GENERATION_CAPITAL_COSTS";"Mmoney";512.826297362669;"GH2E"
"2030";"NORWAY";"NO4";"GENERATION_FIXED_COSTS";"Mmoney";196.395367284109;"GH2E"
"2030";"NORWAY";"NO4";"GENERATION_OPERATIONAL_COSTS";"Mmoney";118.744733673657;"GH2E"
"2030";"NORWAY";"NO4";"GENERATION_FUEL_COSTS";"Mmoney";37.0101494839564;"GH2E"
"2030";"NORWAY";"NO4";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00143984158918357;"GH2E"
"2030";"NORWAY";"NO4";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.69696353824592e-05;"GH2E"
"2030";"NORWAY";"NO4";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";4.08150307410466;"GH2E"
"2030";"NORWAY";"NO4";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.50265808999021e-06;"GH2E"
"2030";"NORWAY";"NO4";"GENERATION_CO2_TAX";"Mmoney";0.153770012713409;"GH2E"
"2030";"NORWAY";"NO5";"GENERATION_CAPITAL_COSTS";"Mmoney";108.806542129305;"GH2E"
"2030";"NORWAY";"NO5";"GENERATION_FIXED_COSTS";"Mmoney";211.009714959314;"GH2E"
"2030";"NORWAY";"NO5";"GENERATION_OPERATIONAL_COSTS";"Mmoney";108.313641010422;"GH2E"
"2030";"NORWAY";"NO5";"GENERATION_FUEL_COSTS";"Mmoney";31.3071886932529;"GH2E"
"2030";"NORWAY";"NO5";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00294205045997766;"GH2E"
"2030";"NORWAY";"NO5";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.44158285775991e-05;"GH2E"
"2030";"NORWAY";"NO5";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";2.35268327672863;"GH2E"
"2030";"NORWAY";"NO5";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.92755809992624e-06;"GH2E"
"2030";"NORWAY";"NO5";"GENERATION_CO2_TAX";"Mmoney";0.25004429197093;"GH2E"
"2030";"DENMARK";"DK1";"GENERATION_CAPITAL_COSTS";"Mmoney";1480.6067557838;"GH2E"
"2030";"DENMARK";"DK1";"GENERATION_FIXED_COSTS";"Mmoney";636.059965043588;"GH2E"
"2030";"DENMARK";"DK1";"GENERATION_OPERATIONAL_COSTS";"Mmoney";135.919147252604;"GH2E"
"2030";"DENMARK";"DK1";"GENERATION_FUEL_COSTS";"Mmoney";146.97944847789;"GH2E"
"2030";"DENMARK";"DK1";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00198631417418854;"GH2E"
"2030";"DENMARK";"DK1";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00020626725397819;"GH2E"
"2030";"DENMARK";"DK1";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";12.4278207640124;"GH2E"
"2030";"DENMARK";"DK1";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.74259642165442e-05;"GH2E"
"2030";"DENMARK";"DK1";"GENERATION_CO2_TAX";"Mmoney";16.219656341686;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_CAPITAL_COSTS";"Mmoney";991.132093875362;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_FIXED_COSTS";"Mmoney";415.67570375713;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_OPERATIONAL_COSTS";"Mmoney";81.3247188972351;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_FUEL_COSTS";"Mmoney";98.3686928712366;"GH2E"
"2030";"DENMARK";"DK2";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00077535435308398;"GH2E"
"2030";"DENMARK";"DK2";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";9.752565262514e-05;"GH2E"
"2030";"DENMARK";"DK2";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";19.2477564314404;"GH2E"
"2030";"DENMARK";"DK2";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.85213541254333e-05;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_CO2_TAX";"Mmoney";25.6243624622591;"GH2E"
"2030";"DENMARK";"DK2";"GENERATION_CO2_TRANSPORT";"Mmoney";0.166477366233292;"GH2E"
"2030";"FINLAND";"FIN";"GENERATION_CAPITAL_COSTS";"Mmoney";2292.97709354012;"GH2E"
"2030";"FINLAND";"FIN";"GENERATION_FIXED_COSTS";"Mmoney";1802.41121630667;"GH2E"
"2030";"FINLAND";"FIN";"GENERATION_OPERATIONAL_COSTS";"Mmoney";436.378714638491;"GH2E"
"2030";"FINLAND";"FIN";"GENERATION_FUEL_COSTS";"Mmoney";1346.31385836092;"GH2E"
"2030";"FINLAND";"FIN";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000802774679654666;"GH2E"
"2030";"FINLAND";"FIN";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000221788467866508;"GH2E"
"2030";"FINLAND";"FIN";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";2.53138880012067;"GH2E"
"2030";"FINLAND";"FIN";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";9.00797103832065e-07;"GH2E"
"2030";"FINLAND";"FIN";"GENERATION_CO2_TAX";"Mmoney";41.5326048080394;"GH2E"
"2030";"GERMANY";"DE4-E";"GENERATION_CAPITAL_COSTS";"Mmoney";4023.65320961428;"GH2E"
"2030";"GERMANY";"DE4-E";"GENERATION_FIXED_COSTS";"Mmoney";2465.78613477726;"GH2E"
"2030";"GERMANY";"DE4-E";"GENERATION_OPERATIONAL_COSTS";"Mmoney";323.592460574369;"GH2E"
"2030";"GERMANY";"DE4-E";"GENERATION_FUEL_COSTS";"Mmoney";1453.04655287634;"GH2E"
"2030";"GERMANY";"DE4-E";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00357953742843367;"GH2E"
"2030";"GERMANY";"DE4-E";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000796645133618852;"GH2E"
"2030";"GERMANY";"DE4-E";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";21.8801816756875;"GH2E"
"2030";"GERMANY";"DE4-E";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.35912650061114e-05;"GH2E"
"2030";"GERMANY";"DE4-E";"GENERATION_CO2_TAX";"Mmoney";310.023087178734;"GH2E"
"2030";"GERMANY";"DE4-N";"GENERATION_CAPITAL_COSTS";"Mmoney";1636.7312036335;"GH2E"
"2030";"GERMANY";"DE4-N";"GENERATION_FIXED_COSTS";"Mmoney";773.014823389972;"GH2E"
"2030";"GERMANY";"DE4-N";"GENERATION_OPERATIONAL_COSTS";"Mmoney";112.90655830998;"GH2E"
"2030";"GERMANY";"DE4-N";"GENERATION_FUEL_COSTS";"Mmoney";463.472605097408;"GH2E"
"2030";"GERMANY";"DE4-N";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00317549367926736;"GH2E"
"2030";"GERMANY";"DE4-N";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000117471571797277;"GH2E"
"2030";"GERMANY";"DE4-N";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";7.30654991524747;"GH2E"
"2030";"GERMANY";"DE4-N";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.40667758073663e-05;"GH2E"
"2030";"GERMANY";"DE4-N";"GENERATION_CO2_TAX";"Mmoney";167.199841591156;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_CAPITAL_COSTS";"Mmoney";8890.05520415823;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_FIXED_COSTS";"Mmoney";4455.69100976082;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_OPERATIONAL_COSTS";"Mmoney";590.572309979237;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_FUEL_COSTS";"Mmoney";3660.13666483068;"GH2E"
"2030";"GERMANY";"DE4-S";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00461363003062504;"GH2E"
"2030";"GERMANY";"DE4-S";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00217074173666265;"GH2E"
"2030";"GERMANY";"DE4-S";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";12.919072577312;"GH2E"
"2030";"GERMANY";"DE4-S";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.59605759744318e-05;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_CO2_TAX";"Mmoney";1067.94458668603;"GH2E"
"2030";"GERMANY";"DE4-S";"GENERATION_CO2_TRANSPORT";"Mmoney";282.248826319109;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_CAPITAL_COSTS";"Mmoney";15024.0400740155;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_FIXED_COSTS";"Mmoney";7439.90439667887;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_OPERATIONAL_COSTS";"Mmoney";1415.79497507673;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_FUEL_COSTS";"Mmoney";3215.3644254479;"GH2E"
"2030";"GERMANY";"DE4-W";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00876819310991294;"GH2E"
"2030";"GERMANY";"DE4-W";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00105568502456762;"GH2E"
"2030";"GERMANY";"DE4-W";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";3.50659584933148;"GH2E"
"2030";"GERMANY";"DE4-W";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.87503122203808e-06;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_CO2_TAX";"Mmoney";1591.51860371301;"GH2E"
"2030";"GERMANY";"DE4-W";"GENERATION_CO2_TRANSPORT";"Mmoney";44.2620621658559;"GH2E"
"2030";"NETHERLANDS";"NL";"GENERATION_CAPITAL_COSTS";"Mmoney";6066.94851696623;"GH2E"
"2030";"NETHERLANDS";"NL";"GENERATION_FIXED_COSTS";"Mmoney";2690.79203020476;"GH2E"
"2030";"NETHERLANDS";"NL";"GENERATION_OPERATIONAL_COSTS";"Mmoney";500.739934675596;"GH2E"
"2030";"NETHERLANDS";"NL";"GENERATION_FUEL_COSTS";"Mmoney";1740.74703186338;"GH2E"
"2030";"NETHERLANDS";"NL";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00159054384117757;"GH2E"
"2030";"NETHERLANDS";"NL";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00355924873069651;"GH2E"
"2030";"NETHERLANDS";"NL";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";13.7751039651038;"GH2E"
"2030";"NETHERLANDS";"NL";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.89358729342604e-06;"GH2E"
"2030";"NETHERLANDS";"NL";"GENERATION_CO2_TAX";"Mmoney";838.927006193066;"GH2E"
"2030";"SWEDEN";"SE1";"GENERATION_CAPITAL_COSTS";"Mmoney";172.250955633527;"GH2E"
"2030";"SWEDEN";"SE1";"GENERATION_FIXED_COSTS";"Mmoney";224.34162298472;"GH2E"
"2030";"SWEDEN";"SE1";"GENERATION_OPERATIONAL_COSTS";"Mmoney";80.5910213627755;"GH2E"
"2030";"SWEDEN";"SE1";"GENERATION_FUEL_COSTS";"Mmoney";88.2489591222273;"GH2E"
"2030";"SWEDEN";"SE1";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00200923510038396;"GH2E"
"2030";"SWEDEN";"SE1";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.5229085201767e-05;"GH2E"
"2030";"SWEDEN";"SE1";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";1.35802893127778;"GH2E"
"2030";"SWEDEN";"SE1";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.3493595618733e-06;"GH2E"
"2030";"SWEDEN";"SE1";"GENERATION_CO2_TAX";"Mmoney";0.0461944184399313;"GH2E"
"2030";"SWEDEN";"SE2";"GENERATION_CAPITAL_COSTS";"Mmoney";300.726800781373;"GH2E"
"2030";"SWEDEN";"SE2";"GENERATION_FIXED_COSTS";"Mmoney";412.425844372656;"GH2E"
"2030";"SWEDEN";"SE2";"GENERATION_OPERATIONAL_COSTS";"Mmoney";162.153113374469;"GH2E"
"2030";"SWEDEN";"SE2";"GENERATION_FUEL_COSTS";"Mmoney";169.02031620965;"GH2E"
"2030";"SWEDEN";"SE2";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00540612167842866;"GH2E"
"2030";"SWEDEN";"SE2";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";4.65594289788728e-05;"GH2E"
"2030";"SWEDEN";"SE2";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";0.87722075759004;"GH2E"
"2030";"SWEDEN";"SE2";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";1.17292901898885e-06;"GH2E"
"2030";"SWEDEN";"SE2";"GENERATION_CO2_TAX";"Mmoney";0.365640300684032;"GH2E"
"2030";"SWEDEN";"SE3";"GENERATION_CAPITAL_COSTS";"Mmoney";1488.15695177621;"GH2E"
"2030";"SWEDEN";"SE3";"GENERATION_FIXED_COSTS";"Mmoney";1696.20718283334;"GH2E"
"2030";"SWEDEN";"SE3";"GENERATION_OPERATIONAL_COSTS";"Mmoney";438.880688576882;"GH2E"
"2030";"SWEDEN";"SE3";"GENERATION_FUEL_COSTS";"Mmoney";1202.3039752434;"GH2E"
"2030";"SWEDEN";"SE3";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00365075840401444;"GH2E"
"2030";"SWEDEN";"SE3";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.000294732012009931;"GH2E"
"2030";"SWEDEN";"SE3";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";14.7282533723359;"GH2E"
"2030";"SWEDEN";"SE3";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.49959607918415e-05;"GH2E"
"2030";"SWEDEN";"SE3";"GENERATION_CO2_TAX";"Mmoney";3.11265669881326;"GH2E"
"2030";"SWEDEN";"SE4";"GENERATION_CAPITAL_COSTS";"Mmoney";516.260137371839;"GH2E"
"2030";"SWEDEN";"SE4";"GENERATION_FIXED_COSTS";"Mmoney";244.882515322804;"GH2E"
"2030";"SWEDEN";"SE4";"GENERATION_OPERATIONAL_COSTS";"Mmoney";57.5552371842831;"GH2E"
"2030";"SWEDEN";"SE4";"GENERATION_FUEL_COSTS";"Mmoney";282.84142956922;"GH2E"
"2030";"SWEDEN";"SE4";"TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";0.00206565617179006;"GH2E"
"2030";"SWEDEN";"SE4";"HEAT_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";3.75607090749654e-05;"GH2E"
"2030";"SWEDEN";"SE4";"H2_TRANSMISSION_CAPITAL_COSTS";"Mmoney";16.093242593837;"GH2E"
"2030";"SWEDEN";"SE4";"H2_TRANSMISSION_OPERATIONAL_COSTS";"Mmoney";2.42883903902025e-05;"GH2E"
"2030";"SWEDEN";"SE4";"GENERATION_CO2_TAX";"Mmoney";0.882074463167078;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"GENERATION_CAPITAL_COSTS";"Mmoney";24269.3755339053;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"GENERATION_FIXED_COSTS";"Mmoney";9045.9432732776;"GH2E"
"2030";"UNITED_KINGDOM";"UK";"GENERATION_OPERATIONAL_COSTS";"Mmoney";1020.67159099021;"GH2E"
