"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2045";"DENMARK";"DK1";"DK1_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.954137311337826;"H2E"
"2045";"DENMARK";"DK2";"DK2_Large";"GNR_HS_HEAT_PIT_L-CEN_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.69147425018773;"H2E"
"2045";"DENMARK";"DK2";"DK2_Large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";15.0095691587386;"H2E"
"2045";"DENMARK";"DK2";"DK2_Large";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.184;"H2E"
"2045";"DENMARK";"DK2";"DK2_Large";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.184;"H2E"
"2045";"DENMARK";"DK2";"DK2_Rural";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";24.7047589628015;"H2E"
"2045";"DENMARK";"DK2";"DK2_Rural";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";5.07110742843801;"H2E"
"2045";"DENMARK";"DK2";"DK2_Rural";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.77315330032516;"H2E"
"2045";"DENMARK";"DK2";"DK2_Rural";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.18936;"H2E"
"2045";"DENMARK";"DK2";"DK2_Rural";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.18936;"H2E"
"2045";"DENMARK";"DK2";"DK2_Medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";10.8770935811794;"H2E"
"2045";"DENMARK";"DK2";"DK2_Medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.63983110522319;"H2E"
"2045";"DENMARK";"DK2";"DK2_Medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";8.65084728747283;"H2E"
"2045";"DENMARK";"DK2";"DK2_Medium";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.033;"H2E"
"2045";"DENMARK";"DK2";"DK2_Medium";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.033;"H2E"
"2045";"DENMARK";"DK2";"DK2_MedSmall";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.60717808104771;"H2E"
"2045";"DENMARK";"DK2";"DK2_MedSmall";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";7.20930951726984;"H2E"
"2045";"DENMARK";"DK2";"DK2_MedSmall";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.53839265946575;"H2E"
"2045";"DENMARK";"DK2";"DK2_MedSmall";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.944;"H2E"
"2045";"DENMARK";"DK2";"DK2_MedSmall";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.944;"H2E"
"2045";"DENMARK";"DK2";"DK2_Small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.122475866535993;"H2E"
"2045";"DENMARK";"DK2";"DK2_Small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.33672059730459;"H2E"
"2045";"DENMARK";"DK2";"DK2_Small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";0.489612170139923;"H2E"
"2045";"DENMARK";"DK2";"DK2_Small";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.61;"H2E"
"2045";"DENMARK";"DK2";"DK2_Small";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.61;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";18.3523195090755;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.1365;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.1365;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";2.33248325767151;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.4095;"H2E"
"2045";"DENMARK";"DK2";"DK2_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.4095;"H2E"
"2045";"DENMARK";"DK2";"DK2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.654828483034681;"H2E"
"2045";"DENMARK";"DK2";"DK2_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.654828483034681;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-01";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-02";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-03";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-04";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-05";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-06";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-07";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-08";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-09";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FinA";"GNR_RES_WTR_NOPMP_MC-10";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";552.823885350318;"H2E"
"2045";"FINLAND";"FIN";"FI_large";"GNR_HS_HEAT_PIT_L-CEN_E-70";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";10;"H2E"
"2045";"FINLAND";"FIN";"FI_large";"GNR_HS_HEAT_PIT_L-CEN_E-70";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-10;"H2E"
"2045";"FINLAND";"FIN";"FI_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.48;"H2E"
"2045";"FINLAND";"FIN";"FI_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.38789585566627;"H2E"
"2045";"FINLAND";"FIN";"FI_large";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.48;"H2E"
"2045";"FINLAND";"FIN";"FI_large_gas";"GNR_HS_HEAT_PIT_L-CEN_E-70";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";11.6;"H2E"
"2045";"FINLAND";"FIN";"FI_large_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.579;"H2E"
"2045";"FINLAND";"FIN";"FI_large_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";106.013859512499;"H2E"
"2045";"FINLAND";"FIN";"FI_large_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-3.779;"H2E"
"2045";"FINLAND";"FIN";"FI_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";51.937259821574;"H2E"
"2045";"FINLAND";"FIN";"FI_medium";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";50.8179786173918;"H2E"
"2045";"FINLAND";"FIN";"FI_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";0.656;"H2E"
"2045";"FINLAND";"FIN";"FI_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";23.2906229642788;"H2E"
"2045";"FINLAND";"FIN";"FI_medium";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-0.656;"H2E"
"2045";"FINLAND";"FIN";"FI_medium_gas";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";54.116985553556;"H2E"
"2045";"FINLAND";"FIN";"FI_medium_gas";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";26.2434858550769;"H2E"
"2045";"FINLAND";"FIN";"FI_medium_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";1.09;"H2E"
"2045";"FINLAND";"FIN";"FI_medium_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";9.28201675129014;"H2E"
"2045";"FINLAND";"FIN";"FI_medium_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-1.09;"H2E"
"2045";"FINLAND";"FIN";"FI_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.95615826163986;"H2E"
"2045";"FINLAND";"FIN";"FI_small";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";28.0772501157734;"H2E"
"2045";"FINLAND";"FIN";"FI_small";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";11.6249144631713;"H2E"
"2045";"FINLAND";"FIN";"FI_small_gas";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2030";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";5.82608128987096;"H2E"
"2045";"FINLAND";"FIN";"FI_small_gas";"GNR_HS_HEAT_PIT_L-DEC_E-70_Y-2040";"HEAT";"HEAT";"INTERSEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";6.25036569680926;"H2E"
"2045";"FINLAND";"FIN";"FI_small_gas";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";1.60981296152177;"H2E"
"2045";"FINLAND";"FIN";"FIN_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";42.5076007630643;"H2E"
"2045";"FINLAND";"FIN";"FIN_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";137.731050638189;"H2E"
"2045";"FINLAND";"FIN";"FIN_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";4.10806820152275;"H2E"
"2045";"FINLAND";"FIN";"FIN_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-4.10806820152275;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"AGG-DE4-E_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.00128;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"AGG-DE4-E_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"DECOMMISSIONING";"GWh";-0.00128;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"AGG-DE4-E_RES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";19.32;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";121.070266254132;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";425.881653895295;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";2553.01721752908;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";81.4270490253849;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";43.1095320298096;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";6.64722787587135;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-E_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-6.64722787587135;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"AGG-DE4-N_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.00044;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"AGG-DE4-N_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"DECOMMISSIONING";"GWh";-0.00044;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"AGG-DE4-N_RES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.9528;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";33.5560157648464;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";47.5966069018241;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";32.0345249551547;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";24.0688131030541;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";15.7282776005805;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";2.04530088488349;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-N_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-2.04530088488349;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_A";"AGG-DE4-S_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.00356;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_A";"AGG-DE4-S_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"DECOMMISSIONING";"GWh";-0.00356;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_A";"AGG-DE4-S_RES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";17.304;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";5.24287384853863;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"EXOGENOUS";"GWh";0.887548337651091;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";232.308972529282;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";164.995213533576;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";17.9893509647707;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-S_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-17.9893509647707;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"AGG-DE4-W_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";0.00447;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"AGG-DE4-W_ES_ELEC";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"DECOMMISSIONING";"GWh";-0.00447;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"AGG-DE4-W_RES_WTR_PMP";"ELECTRIC";"ELECTRICITY";"INTRASEASONAL-ELECT-STORAGE";"EXOGENOUS";"GWh";9.184;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";128.840519905482;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";314.104070792341;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";415.689039775293;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";251.343206690106;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";176.686737068525;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"EXOGENOUS";"GWh";19.8022312945538;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_HS_HEAT_WTR-TANK_SS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"DECOMMISSIONING";"GWh";-19.8022312945538;"H2E"
"2045";"NETHERLANDS";"NL";"NL_A";"GNR_H2S_H2-CAVERN_Y-2030";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";19.781218004166;"H2E"
"2045";"NETHERLANDS";"NL";"NL_A";"GNR_H2S_H2-CAVERN_Y-2040";"HYDROGEN";"HYDROGEN";"H2-STORAGE";"ENDOGENOUS";"GWh";562.396109523859;"H2E"
"2045";"NETHERLANDS";"NL";"NL_IND-LT-NODH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";143.303775564573;"H2E"
"2045";"NETHERLANDS";"NL";"NL_IND-LT-DH";"GNR_HS_HEAT_WTR-TANK_LS_E-95_Y-2010";"HEAT";"HEAT";"INTRASEASONAL-HEAT-STORAGE";"ENDOGENOUS";"GWh";97.1660728835217;"H2E"
