"Y";"C";"IRRRE";"IRRRI";"UNITS";"value";"Scenario"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"TWh";0.564525419789158;"SSGH2E"
"2045";"SERBIA";"RS";"HU";"TWh";0.904794878726344;"SSGH2E"
"2045";"SERBIA";"RS";"HR";"TWh";0.000721674281051878;"SSGH2E"
"2045";"SERBIA";"RS";"AL";"TWh";1.31836122003522;"SSGH2E"
"2045";"SERBIA";"RS";"MK";"TWh";1.01390350390797;"SSGH2E"
"2045";"SERBIA";"RS";"BA";"TWh";1.06437507550937;"SSGH2E"
"2050";"NORWAY";"NO1";"NO2";"TWh";0.631183602829226;"SSGH2E"
"2050";"NORWAY";"NO1";"NO3";"TWh";0.326722363859074;"SSGH2E"
"2050";"NORWAY";"NO1";"NO5";"TWh";0.00303076903330459;"SSGH2E"
"2050";"NORWAY";"NO1";"SE3";"TWh";1.81021543803891;"SSGH2E"
"2050";"NORWAY";"NO2";"DE4-N";"TWh";5.56986092917699;"SSGH2E"
"2050";"NORWAY";"NO2";"NO1";"TWh";0.89499794089802;"SSGH2E"
"2050";"NORWAY";"NO2";"NO5";"TWh";0.698345985319739;"SSGH2E"
"2050";"NORWAY";"NO2";"UK";"TWh";0.00361833205739868;"SSGH2E"
"2050";"NORWAY";"NO3";"NO1";"TWh";0.0446157199604585;"SSGH2E"
"2050";"NORWAY";"NO3";"NO4";"TWh";0.530839887363928;"SSGH2E"
"2050";"NORWAY";"NO3";"NO5";"TWh";0.00623095196649697;"SSGH2E"
"2050";"NORWAY";"NO3";"SE2";"TWh";0.1017574232432;"SSGH2E"
"2050";"NORWAY";"NO4";"FIN";"TWh";0.408793060324525;"SSGH2E"
"2050";"NORWAY";"NO4";"NO3";"TWh";0.0554494325773544;"SSGH2E"
"2050";"NORWAY";"NO4";"SE1";"TWh";0.0456509045672123;"SSGH2E"
"2050";"NORWAY";"NO5";"NO1";"TWh";0.0280346135575316;"SSGH2E"
"2050";"NORWAY";"NO5";"NO2";"TWh";2.61787024920252;"SSGH2E"
"2050";"NORWAY";"NO5";"NO3";"TWh";2.22882137578819;"SSGH2E"
"2050";"DENMARK";"DK1";"DK2";"TWh";15.1772897212166;"SSGH2E"
"2050";"DENMARK";"DK1";"DE4-N";"TWh";8.71947532662468;"SSGH2E"
"2050";"DENMARK";"DK1";"NL";"TWh";26.0939693191421;"SSGH2E"
"2050";"DENMARK";"DK1";"SE3";"TWh";3.76864567255571;"SSGH2E"
"2050";"DENMARK";"DK2";"DK1";"TWh";4.61674481943878;"SSGH2E"
"2050";"DENMARK";"DK2";"DE4-E";"TWh";10.380301481097;"SSGH2E"
"2050";"DENMARK";"DK2";"SE4";"TWh";9.34041766507436;"SSGH2E"
"2050";"FINLAND";"FIN";"NO4";"TWh";0.182207924832923;"SSGH2E"
"2050";"FINLAND";"FIN";"SE1";"TWh";0.0740207338564486;"SSGH2E"
"2050";"FINLAND";"FIN";"EE";"TWh";0.0222913137925175;"SSGH2E"
"2050";"GERMANY";"DE4-E";"DK2";"TWh";6.97524901187363;"SSGH2E"
"2050";"GERMANY";"DE4-E";"DE4-S";"TWh";16.3241320877617;"SSGH2E"
"2050";"GERMANY";"DE4-E";"DE4-W";"TWh";3.6327601232399;"SSGH2E"
"2050";"GERMANY";"DE4-E";"PL";"TWh";0.242976970498993;"SSGH2E"
"2050";"GERMANY";"DE4-E";"CZ";"TWh";3.84415990517036;"SSGH2E"
"2050";"GERMANY";"DE4-N";"DK1";"TWh";0.314436317394702;"SSGH2E"
"2050";"GERMANY";"DE4-N";"DE4-W";"TWh";12.1557593943049;"SSGH2E"
"2050";"GERMANY";"DE4-N";"NO2";"TWh";2.88420883583489;"SSGH2E"
"2050";"GERMANY";"DE4-S";"DE4-E";"TWh";25.5856985095772;"SSGH2E"
"2050";"GERMANY";"DE4-S";"DE4-W";"TWh";10.0791202236465;"SSGH2E"
"2050";"GERMANY";"DE4-S";"BE";"TWh";14.9830513145542;"SSGH2E"
"2050";"GERMANY";"DE4-S";"FR";"TWh";0.0938664788515672;"SSGH2E"
"2050";"GERMANY";"DE4-S";"CH";"TWh";4.85652207302904;"SSGH2E"
"2050";"GERMANY";"DE4-S";"AT";"TWh";5.11211990111657;"SSGH2E"
"2050";"GERMANY";"DE4-W";"DE4-E";"TWh";1.13047124275303;"SSGH2E"
"2050";"GERMANY";"DE4-W";"DE4-N";"TWh";0.175718729715925;"SSGH2E"
"2050";"GERMANY";"DE4-W";"DE4-S";"TWh";5.98217420233354;"SSGH2E"
"2050";"GERMANY";"DE4-W";"BE";"TWh";3.61759154747226;"SSGH2E"
"2050";"NETHERLANDS";"NL";"BE";"TWh";1.26113626470369;"SSGH2E"
"2050";"SWEDEN";"SE1";"FIN";"TWh";1.42751461576348;"SSGH2E"
"2050";"SWEDEN";"SE1";"NO4";"TWh";0.12272157596233;"SSGH2E"
"2050";"SWEDEN";"SE1";"SE2";"TWh";0.374897588465855;"SSGH2E"
"2050";"SWEDEN";"SE2";"NO3";"TWh";0.347314176435477;"SSGH2E"
"2050";"SWEDEN";"SE2";"SE1";"TWh";0.344707226562911;"SSGH2E"
"2050";"SWEDEN";"SE2";"SE3";"TWh";2.4771473206979;"SSGH2E"
"2050";"SWEDEN";"SE3";"DK1";"TWh";0.476497802035513;"SSGH2E"
"2050";"SWEDEN";"SE3";"NO1";"TWh";0.442956503423578;"SSGH2E"
"2050";"SWEDEN";"SE3";"SE2";"TWh";1.0774618338881;"SSGH2E"
"2050";"SWEDEN";"SE3";"SE4";"TWh";0.318722872295397;"SSGH2E"
"2050";"SWEDEN";"SE3";"EE";"TWh";0.217851552267046;"SSGH2E"
"2050";"SWEDEN";"SE3";"LV";"TWh";0.481546345950354;"SSGH2E"
"2050";"SWEDEN";"SE4";"DK2";"TWh";1.36932369228844;"SSGH2E"
"2050";"SWEDEN";"SE4";"SE3";"TWh";6.44426908751275;"SSGH2E"
"2050";"SWEDEN";"SE4";"LT";"TWh";0.503921352371181;"SSGH2E"
"2050";"UNITED_KINGDOM";"UK";"NL";"TWh";99.2430927892982;"SSGH2E"
"2050";"UNITED_KINGDOM";"UK";"NO2";"TWh";0.00582953498159975;"SSGH2E"
"2050";"UNITED_KINGDOM";"UK";"BE";"TWh";24.6496183806402;"SSGH2E"
"2050";"UNITED_KINGDOM";"UK";"IE";"TWh";0.855674644459196;"SSGH2E"
"2050";"ESTONIA";"EE";"FIN";"TWh";9.33636606804125;"SSGH2E"
"2050";"ESTONIA";"EE";"SE3";"TWh";1.62407670549267;"SSGH2E"
"2050";"ESTONIA";"EE";"LV";"TWh";0.877760783005358;"SSGH2E"
"2050";"LATVIA";"LV";"SE3";"TWh";4.29219110969271;"SSGH2E"
"2050";"LATVIA";"LV";"EE";"TWh";4.52218191937448;"SSGH2E"
"2050";"LATVIA";"LV";"LT";"TWh";5.88005280825607;"SSGH2E"
"2050";"LITHUANIA";"LT";"SE4";"TWh";4.25560107108508;"SSGH2E"
"2050";"LITHUANIA";"LT";"LV";"TWh";2.18829350410687;"SSGH2E"
"2050";"LITHUANIA";"LT";"PL";"TWh";12.5268252585734;"SSGH2E"
"2050";"POLAND";"PL";"DE4-E";"TWh";0.902087073776446;"SSGH2E"
"2050";"POLAND";"PL";"LT";"TWh";4.6867795841456;"SSGH2E"
"2050";"POLAND";"PL";"CZ";"TWh";9.71203015797416;"SSGH2E"
"2050";"POLAND";"PL";"SK";"TWh";4.63587439710324;"SSGH2E"
"2050";"BELGIUM";"BE";"DE4-S";"TWh";14.0543328112548;"SSGH2E"
"2050";"BELGIUM";"BE";"DE4-W";"TWh";7.2643129924048;"SSGH2E"
"2050";"BELGIUM";"BE";"NL";"TWh";34.2862446456805;"SSGH2E"
"2050";"BELGIUM";"BE";"UK";"TWh";2.16439140672506;"SSGH2E"
"2050";"BELGIUM";"BE";"LU";"TWh";1.38194714014349;"SSGH2E"
"2050";"FRANCE";"FR";"DE4-S";"TWh";17.7393503897025;"SSGH2E"
"2050";"FRANCE";"FR";"BE";"TWh";111.608548952096;"SSGH2E"
"2050";"FRANCE";"FR";"CH";"TWh";47.3758504099353;"SSGH2E"
"2050";"FRANCE";"FR";"LU";"TWh";0.318791589780862;"SSGH2E"
"2050";"ITALY";"IT";"CH";"TWh";32.1756005194329;"SSGH2E"
"2050";"ITALY";"IT";"AT";"TWh";21.3779766993313;"SSGH2E"
"2050";"ITALY";"IT";"SI";"TWh";7.81770133678839;"SSGH2E"
"2050";"SWITZERLAND";"CH";"DE4-S";"TWh";26.2595987608535;"SSGH2E"
"2050";"SWITZERLAND";"CH";"FR";"TWh";11.2024139530611;"SSGH2E"
"2050";"SWITZERLAND";"CH";"IT";"TWh";31.2405814212439;"SSGH2E"
"2050";"AUSTRIA";"AT";"DE4-S";"TWh";54.7760351306948;"SSGH2E"
"2050";"AUSTRIA";"AT";"IT";"TWh";26.9454524780837;"SSGH2E"
"2050";"AUSTRIA";"AT";"CZ";"TWh";2.20863530132066;"SSGH2E"
"2050";"AUSTRIA";"AT";"SK";"TWh";1.66611754482421;"SSGH2E"
"2050";"AUSTRIA";"AT";"SI";"TWh";1.08596576683427;"SSGH2E"
"2050";"CZECH_REPUBLIC";"CZ";"DE4-E";"TWh";6.53496404371762;"SSGH2E"
"2050";"CZECH_REPUBLIC";"CZ";"PL";"TWh";11.3293350703592;"SSGH2E"
"2050";"CZECH_REPUBLIC";"CZ";"AT";"TWh";9.79050364223713;"SSGH2E"
"2050";"CZECH_REPUBLIC";"CZ";"SK";"TWh";0.176959594981766;"SSGH2E"
"2050";"SPAIN";"ES";"FR";"TWh";119.748194798059;"SSGH2E"
"2050";"PORTUGAL";"PT";"ES";"TWh";3.71296656784901;"SSGH2E"
"2050";"SLOVAKIA";"SK";"PL";"TWh";8.10098342760047;"SSGH2E"
"2050";"SLOVAKIA";"SK";"AT";"TWh";50.4026675838827;"SSGH2E"
"2050";"SLOVAKIA";"SK";"CZ";"TWh";33.1466664172376;"SSGH2E"
"2050";"SLOVAKIA";"SK";"HU";"TWh";1.60571163037592;"SSGH2E"
"2050";"HUNGARY";"HU";"SK";"TWh";94.461367781264;"SSGH2E"
"2050";"HUNGARY";"HU";"SI";"TWh";18.0976385957028;"SSGH2E"
"2050";"HUNGARY";"HU";"HR";"TWh";11.298441203983;"SSGH2E"
"2050";"HUNGARY";"HU";"RO";"TWh";8.70331259688982;"SSGH2E"
"2050";"HUNGARY";"HU";"RS";"TWh";3.53728458806004;"SSGH2E"
"2050";"SLOVENIA";"SI";"IT";"TWh";16.3200626159901;"SSGH2E"
"2050";"SLOVENIA";"SI";"AT";"TWh";13.6777307542177;"SSGH2E"
"2050";"SLOVENIA";"SI";"HU";"TWh";7.76838435937112;"SSGH2E"
"2050";"SLOVENIA";"SI";"HR";"TWh";0.752613889378054;"SSGH2E"
"2050";"CROATIA";"HR";"HU";"TWh";10.1885687024226;"SSGH2E"
"2050";"CROATIA";"HR";"SI";"TWh";13.0174848392117;"SSGH2E"
"2050";"CROATIA";"HR";"BA";"TWh";1.09751541727998;"SSGH2E"
"2050";"CROATIA";"HR";"RS";"TWh";0.000962232374735837;"SSGH2E"
"2050";"ROMANIA";"RO";"HU";"TWh";98.3948182458911;"SSGH2E"
"2050";"ROMANIA";"RO";"BG";"TWh";11.2317737462203;"SSGH2E"
"2050";"BULGARIA";"BG";"RO";"TWh";60.0659247842642;"SSGH2E"
"2050";"BULGARIA";"BG";"MK";"TWh";0.246922337667339;"SSGH2E"
"2050";"BULGARIA";"BG";"RS";"TWh";2.89915531323671;"SSGH2E"
"2050";"GREECE";"GR";"BG";"TWh";2.20847586399784;"SSGH2E"
"2050";"GREECE";"GR";"AL";"TWh";6.14045748392014;"SSGH2E"
"2050";"GREECE";"GR";"MK";"TWh";25.1187591558035;"SSGH2E"
"2050";"IRELAND";"IE";"UK";"TWh";143.286613586693;"SSGH2E"
"2050";"LUXEMBOURG";"LU";"BE";"TWh";1.42158966111361;"SSGH2E"
"2050";"ALBANIA";"AL";"GR";"TWh";2.98300193899327;"SSGH2E"
"2050";"ALBANIA";"AL";"RS";"TWh";5.04740000747979;"SSGH2E"
"2050";"NORTH_MACEDONIA";"MK";"BG";"TWh";3.06487028642795;"SSGH2E"
"2050";"NORTH_MACEDONIA";"MK";"GR";"TWh";0.309244606727606;"SSGH2E"
"2050";"NORTH_MACEDONIA";"MK";"RS";"TWh";29.1017878804748;"SSGH2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"TWh";1.70287090885375;"SSGH2E"
"2050";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"TWh";0.94868380367416;"SSGH2E"
"2050";"SERBIA";"RS";"HU";"TWh";12.573966173416;"SSGH2E"
"2050";"SERBIA";"RS";"HR";"TWh";0.00535241758446709;"SSGH2E"
"2050";"SERBIA";"RS";"BG";"TWh";1.54861960423788;"SSGH2E"
"2050";"SERBIA";"RS";"AL";"TWh";0.132377328156213;"SSGH2E"
"2050";"SERBIA";"RS";"MK";"TWh";0.159510669940428;"SSGH2E"
"2050";"SERBIA";"RS";"BA";"TWh";4.6756293869877;"SSGH2E"
