"Y";"C";"IRRRE";"IRRRI";"VARIABLE_CATEGORY";"UNITS";"value";"Scenario"
"2045";"GERMANY";"DE4-E";"DE4-S";"ENDOGENOUS";"GW";3.15058694131691;"H2E"
"2045";"GERMANY";"DE4-E";"DE4-W";"EXOGENOUS";"GW";6.02;"H2E"
"2045";"GERMANY";"DE4-E";"SE4";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"GERMANY";"DE4-E";"SE4";"ENDOGENOUS";"GW";1.00449446798628;"H2E"
"2045";"GERMANY";"DE4-E";"PL";"EXOGENOUS";"GW";2;"H2E"
"2045";"GERMANY";"DE4-E";"PL";"ENDOGENOUS";"GW";1.4334185198352;"H2E"
"2045";"GERMANY";"DE4-E";"CZ";"EXOGENOUS";"GW";0.75;"H2E"
"2045";"GERMANY";"DE4-E";"CZ";"ENDOGENOUS";"GW";12;"H2E"
"2045";"GERMANY";"DE4-N";"DK1";"EXOGENOUS";"GW";3;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-E";"EXOGENOUS";"GW";3.01;"H2E"
"2045";"GERMANY";"DE4-N";"DE4-W";"EXOGENOUS";"GW";8.634;"H2E"
"2045";"GERMANY";"DE4-N";"NO2";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"GERMANY";"DE4-N";"NO2";"ENDOGENOUS";"GW";4.7188417587364;"H2E"
"2045";"GERMANY";"DE4-N";"SE4";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-E";"EXOGENOUS";"GW";3.01;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-E";"ENDOGENOUS";"GW";3.15058694131691;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-W";"EXOGENOUS";"GW";14.416;"H2E"
"2045";"GERMANY";"DE4-S";"DE4-W";"ENDOGENOUS";"GW";7.35564694293272;"H2E"
"2045";"GERMANY";"DE4-S";"BE";"ENDOGENOUS";"GW";11.5496928330979;"H2E"
"2045";"GERMANY";"DE4-S";"FR";"EXOGENOUS";"GW";4.5;"H2E"
"2045";"GERMANY";"DE4-S";"FR";"ENDOGENOUS";"GW";0.14805439217953;"H2E"
"2045";"GERMANY";"DE4-S";"CH";"EXOGENOUS";"GW";2.7;"H2E"
"2045";"GERMANY";"DE4-S";"CH";"ENDOGENOUS";"GW";12;"H2E"
"2045";"GERMANY";"DE4-S";"AT";"EXOGENOUS";"GW";5;"H2E"
"2045";"GERMANY";"DE4-S";"AT";"ENDOGENOUS";"GW";3.13277355865775;"H2E"
"2045";"GERMANY";"DE4-S";"CZ";"EXOGENOUS";"GW";0.75;"H2E"
"2045";"GERMANY";"DE4-S";"CZ";"ENDOGENOUS";"GW";12;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-E";"EXOGENOUS";"GW";6.02;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-N";"EXOGENOUS";"GW";8.634;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-S";"EXOGENOUS";"GW";14.416;"H2E"
"2045";"GERMANY";"DE4-W";"DE4-S";"ENDOGENOUS";"GW";7.35564694293272;"H2E"
"2045";"GERMANY";"DE4-W";"NL";"EXOGENOUS";"GW";5;"H2E"
"2045";"GERMANY";"DE4-W";"UK";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"GERMANY";"DE4-W";"BE";"EXOGENOUS";"GW";1;"H2E"
"2045";"GERMANY";"DE4-W";"LU";"EXOGENOUS";"GW";2.3;"H2E"
"2045";"GERMANY";"DE4-W";"LU";"ENDOGENOUS";"GW";12;"H2E"
"2045";"NETHERLANDS";"NL";"DK1";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"NETHERLANDS";"NL";"DK1";"ENDOGENOUS";"GW";2.73995543957687;"H2E"
"2045";"NETHERLANDS";"NL";"DE4-W";"EXOGENOUS";"GW";5;"H2E"
"2045";"NETHERLANDS";"NL";"NO2";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"NETHERLANDS";"NL";"UK";"EXOGENOUS";"GW";1;"H2E"
"2045";"NETHERLANDS";"NL";"UK";"ENDOGENOUS";"GW";3.63625619698206;"H2E"
"2045";"NETHERLANDS";"NL";"BE";"EXOGENOUS";"GW";3.4;"H2E"
"2045";"SWEDEN";"SE1";"FIN";"EXOGENOUS";"GW";2;"H2E"
"2045";"SWEDEN";"SE1";"NO4";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"SWEDEN";"SE1";"SE2";"EXOGENOUS";"GW";3.3;"H2E"
"2045";"SWEDEN";"SE2";"NO3";"EXOGENOUS";"GW";1;"H2E"
"2045";"SWEDEN";"SE2";"NO4";"EXOGENOUS";"GW";0.3;"H2E"
"2045";"SWEDEN";"SE2";"SE1";"EXOGENOUS";"GW";3.3;"H2E"
"2045";"SWEDEN";"SE2";"SE3";"EXOGENOUS";"GW";7.8;"H2E"
"2045";"SWEDEN";"SE2";"SE3";"ENDOGENOUS";"GW";1.58166507054838;"H2E"
"2045";"SWEDEN";"SE3";"DK1";"EXOGENOUS";"GW";0.68;"H2E"
"2045";"SWEDEN";"SE3";"DK1";"ENDOGENOUS";"GW";4.07905298508037;"H2E"
"2045";"SWEDEN";"SE3";"FIN";"EXOGENOUS";"GW";1.2;"H2E"
"2045";"SWEDEN";"SE3";"FIN";"ENDOGENOUS";"GW";0.136567179872691;"H2E"
"2045";"SWEDEN";"SE3";"NO1";"EXOGENOUS";"GW";2.095;"H2E"
"2045";"SWEDEN";"SE3";"NO1";"ENDOGENOUS";"GW";2.62265245491687;"H2E"
"2045";"SWEDEN";"SE3";"SE2";"EXOGENOUS";"GW";7.8;"H2E"
"2045";"SWEDEN";"SE3";"SE2";"ENDOGENOUS";"GW";1.58166507054838;"H2E"
"2045";"SWEDEN";"SE3";"SE4";"EXOGENOUS";"GW";7.2;"H2E"
"2045";"SWEDEN";"SE3";"EE";"ENDOGENOUS";"GW";0.584969161028652;"H2E"
"2045";"SWEDEN";"SE3";"LV";"ENDOGENOUS";"GW";0.854952361150075;"H2E"
"2045";"SWEDEN";"SE4";"DK2";"EXOGENOUS";"GW";1.3;"H2E"
"2045";"SWEDEN";"SE4";"DE4-E";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"SWEDEN";"SE4";"DE4-E";"ENDOGENOUS";"GW";1.00449446798628;"H2E"
"2045";"SWEDEN";"SE4";"DE4-N";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"SWEDEN";"SE4";"SE3";"EXOGENOUS";"GW";3.6;"H2E"
"2045";"SWEDEN";"SE4";"LT";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"SWEDEN";"SE4";"PL";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"SWEDEN";"SE4";"PL";"ENDOGENOUS";"GW";1.41748836043945;"H2E"
"2045";"UNITED_KINGDOM";"UK";"DK1";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"UNITED_KINGDOM";"UK";"DK1";"ENDOGENOUS";"GW";0.326950605767196;"H2E"
"2045";"UNITED_KINGDOM";"UK";"DE4-W";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"UNITED_KINGDOM";"UK";"NL";"EXOGENOUS";"GW";1;"H2E"
"2045";"UNITED_KINGDOM";"UK";"NL";"ENDOGENOUS";"GW";3.63625619698206;"H2E"
"2045";"UNITED_KINGDOM";"UK";"NO2";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"UNITED_KINGDOM";"UK";"NO2";"ENDOGENOUS";"GW";6.0865717877074;"H2E"
"2045";"UNITED_KINGDOM";"UK";"NO5";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"UNITED_KINGDOM";"UK";"BE";"EXOGENOUS";"GW";1;"H2E"
"2045";"UNITED_KINGDOM";"UK";"BE";"ENDOGENOUS";"GW";12;"H2E"
"2045";"UNITED_KINGDOM";"UK";"FR";"EXOGENOUS";"GW";6.8;"H2E"
"2045";"UNITED_KINGDOM";"UK";"FR";"ENDOGENOUS";"GW";12;"H2E"
"2045";"UNITED_KINGDOM";"UK";"IE";"EXOGENOUS";"GW";1.45;"H2E"
"2045";"UNITED_KINGDOM";"UK";"IE";"ENDOGENOUS";"GW";12;"H2E"
"2045";"ESTONIA";"EE";"FIN";"EXOGENOUS";"GW";1.016;"H2E"
"2045";"ESTONIA";"EE";"FIN";"ENDOGENOUS";"GW";1.0232732229813;"H2E"
"2045";"ESTONIA";"EE";"SE3";"ENDOGENOUS";"GW";0.584969161028652;"H2E"
"2045";"ESTONIA";"EE";"LV";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"ESTONIA";"EE";"LV";"ENDOGENOUS";"GW";0.382387671719722;"H2E"
"2045";"LATVIA";"LV";"SE3";"ENDOGENOUS";"GW";0.854952361150075;"H2E"
"2045";"LATVIA";"LV";"EE";"EXOGENOUS";"GW";1.379;"H2E"
"2045";"LATVIA";"LV";"EE";"ENDOGENOUS";"GW";0.382387671719722;"H2E"
"2045";"LATVIA";"LV";"LT";"EXOGENOUS";"GW";1.5;"H2E"
"2045";"LATVIA";"LV";"LT";"ENDOGENOUS";"GW";2.02610773777332;"H2E"
"2045";"LITHUANIA";"LT";"SE4";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"LITHUANIA";"LT";"LV";"EXOGENOUS";"GW";1.2;"H2E"
"2045";"LITHUANIA";"LT";"LV";"ENDOGENOUS";"GW";2.02610773777332;"H2E"
"2045";"LITHUANIA";"LT";"PL";"EXOGENOUS";"GW";1;"H2E"
"2045";"LITHUANIA";"LT";"PL";"ENDOGENOUS";"GW";4.99950990306327;"H2E"
"2045";"POLAND";"PL";"DE4-E";"EXOGENOUS";"GW";3;"H2E"
"2045";"POLAND";"PL";"DE4-E";"ENDOGENOUS";"GW";1.4334185198352;"H2E"
"2045";"POLAND";"PL";"SE4";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"POLAND";"PL";"SE4";"ENDOGENOUS";"GW";1.41748836043945;"H2E"
"2045";"POLAND";"PL";"LT";"EXOGENOUS";"GW";1;"H2E"
"2045";"POLAND";"PL";"LT";"ENDOGENOUS";"GW";4.99950990306327;"H2E"
"2045";"POLAND";"PL";"CZ";"EXOGENOUS";"GW";0.8;"H2E"
"2045";"POLAND";"PL";"CZ";"ENDOGENOUS";"GW";12;"H2E"
"2045";"POLAND";"PL";"SK";"EXOGENOUS";"GW";0.99;"H2E"
"2045";"POLAND";"PL";"SK";"ENDOGENOUS";"GW";12;"H2E"
"2045";"BELGIUM";"BE";"DE4-S";"ENDOGENOUS";"GW";11.5496928330979;"H2E"
"2045";"BELGIUM";"BE";"DE4-W";"EXOGENOUS";"GW";1;"H2E"
"2045";"BELGIUM";"BE";"NL";"EXOGENOUS";"GW";3.4;"H2E"
"2045";"BELGIUM";"BE";"UK";"EXOGENOUS";"GW";1;"H2E"
"2045";"BELGIUM";"BE";"UK";"ENDOGENOUS";"GW";12;"H2E"
"2045";"BELGIUM";"BE";"FR";"EXOGENOUS";"GW";2.8;"H2E"
"2045";"BELGIUM";"BE";"FR";"ENDOGENOUS";"GW";1.07010468966789;"H2E"
"2045";"BELGIUM";"BE";"LU";"EXOGENOUS";"GW";0.68;"H2E"
"2045";"BELGIUM";"BE";"LU";"ENDOGENOUS";"GW";3.94644081772424;"H2E"
"2045";"FRANCE";"FR";"DE4-S";"EXOGENOUS";"GW";4.5;"H2E"
"2045";"FRANCE";"FR";"DE4-S";"ENDOGENOUS";"GW";0.14805439217953;"H2E"
"2045";"FRANCE";"FR";"UK";"EXOGENOUS";"GW";6.8;"H2E"
"2045";"FRANCE";"FR";"UK";"ENDOGENOUS";"GW";12;"H2E"
"2045";"FRANCE";"FR";"BE";"EXOGENOUS";"GW";4.3;"H2E"
"2045";"FRANCE";"FR";"BE";"ENDOGENOUS";"GW";1.07010468966789;"H2E"
"2045";"FRANCE";"FR";"IT";"EXOGENOUS";"GW";4.4;"H2E"
"2045";"FRANCE";"FR";"IT";"ENDOGENOUS";"GW";6.08312369250482;"H2E"
"2045";"FRANCE";"FR";"CH";"EXOGENOUS";"GW";3.15;"H2E"
"2045";"FRANCE";"FR";"CH";"ENDOGENOUS";"GW";12;"H2E"
"2045";"FRANCE";"FR";"ES";"EXOGENOUS";"GW";4.8;"H2E"
"2045";"FRANCE";"FR";"ES";"ENDOGENOUS";"GW";12;"H2E"
"2045";"FRANCE";"FR";"LU";"ENDOGENOUS";"GW";11.9814725013013;"H2E"
"2045";"ITALY";"IT";"FR";"EXOGENOUS";"GW";2.31;"H2E"
"2045";"ITALY";"IT";"FR";"ENDOGENOUS";"GW";6.08312369250482;"H2E"
"2045";"ITALY";"IT";"CH";"EXOGENOUS";"GW";1.91;"H2E"
"2045";"ITALY";"IT";"AT";"EXOGENOUS";"GW";0.235;"H2E"
"2045";"ITALY";"IT";"AT";"ENDOGENOUS";"GW";5.15307523979556;"H2E"
"2045";"ITALY";"IT";"SI";"EXOGENOUS";"GW";1.895;"H2E"
"2045";"ITALY";"IT";"SI";"ENDOGENOUS";"GW";0.788329541604008;"H2E"
"2045";"ITALY";"IT";"HR";"ENDOGENOUS";"GW";0.893153350514527;"H2E"
"2045";"ITALY";"IT";"GR";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"ITALY";"IT";"AL";"ENDOGENOUS";"GW";0.561469779346758;"H2E"
"2045";"ITALY";"IT";"ME";"EXOGENOUS";"GW";1.8;"H2E"
"2045";"ITALY";"IT";"MT";"EXOGENOUS";"GW";0.2;"H2E"
"2045";"SWITZERLAND";"CH";"DE4-S";"EXOGENOUS";"GW";4.6;"H2E"
"2045";"SWITZERLAND";"CH";"DE4-S";"ENDOGENOUS";"GW";12;"H2E"
"2045";"SWITZERLAND";"CH";"FR";"EXOGENOUS";"GW";1.3;"H2E"
"2045";"SWITZERLAND";"CH";"FR";"ENDOGENOUS";"GW";12;"H2E"
"2045";"SWITZERLAND";"CH";"IT";"EXOGENOUS";"GW";4.24;"H2E"
"2045";"SWITZERLAND";"CH";"AT";"EXOGENOUS";"GW";1.2;"H2E"
"2045";"AUSTRIA";"AT";"DE4-S";"EXOGENOUS";"GW";5;"H2E"
"2045";"AUSTRIA";"AT";"DE4-S";"ENDOGENOUS";"GW";3.13277355865775;"H2E"
"2045";"AUSTRIA";"AT";"IT";"EXOGENOUS";"GW";0.405;"H2E"
"2045";"AUSTRIA";"AT";"IT";"ENDOGENOUS";"GW";5.15307523979556;"H2E"
"2045";"AUSTRIA";"AT";"CH";"EXOGENOUS";"GW";1.2;"H2E"
"2045";"AUSTRIA";"AT";"CZ";"EXOGENOUS";"GW";0.9;"H2E"
"2045";"AUSTRIA";"AT";"CZ";"ENDOGENOUS";"GW";6.54335581047444;"H2E"
"2045";"AUSTRIA";"AT";"HU";"EXOGENOUS";"GW";0.8;"H2E"
"2045";"AUSTRIA";"AT";"SI";"EXOGENOUS";"GW";0.95;"H2E"
"2045";"AUSTRIA";"AT";"SI";"ENDOGENOUS";"GW";6.33076135616357;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"DE4-E";"EXOGENOUS";"GW";1.05;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"DE4-E";"ENDOGENOUS";"GW";12;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"DE4-S";"EXOGENOUS";"GW";1.05;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"DE4-S";"ENDOGENOUS";"GW";12;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"PL";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"PL";"ENDOGENOUS";"GW";12;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"AT";"EXOGENOUS";"GW";0.8;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"AT";"ENDOGENOUS";"GW";6.54335581047444;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"SK";"EXOGENOUS";"GW";1.8;"H2E"
"2045";"CZECH_REPUBLIC";"CZ";"SK";"ENDOGENOUS";"GW";9.88074219770535;"H2E"
"2045";"SPAIN";"ES";"FR";"EXOGENOUS";"GW";4.9;"H2E"
"2045";"SPAIN";"ES";"FR";"ENDOGENOUS";"GW";12;"H2E"
"2045";"SPAIN";"ES";"PT";"EXOGENOUS";"GW";3.6;"H2E"
"2045";"PORTUGAL";"PT";"ES";"EXOGENOUS";"GW";3;"H2E"
"2045";"SLOVAKIA";"SK";"PL";"EXOGENOUS";"GW";0.99;"H2E"
"2045";"SLOVAKIA";"SK";"PL";"ENDOGENOUS";"GW";12;"H2E"
"2045";"SLOVAKIA";"SK";"CZ";"EXOGENOUS";"GW";1.1;"H2E"
"2045";"SLOVAKIA";"SK";"CZ";"ENDOGENOUS";"GW";9.88074219770535;"H2E"
"2045";"SLOVAKIA";"SK";"HU";"EXOGENOUS";"GW";2.35;"H2E"
"2045";"SLOVAKIA";"SK";"HU";"ENDOGENOUS";"GW";12;"H2E"
"2045";"HUNGARY";"HU";"AT";"EXOGENOUS";"GW";0.8;"H2E"
"2045";"HUNGARY";"HU";"SK";"EXOGENOUS";"GW";3.85;"H2E"
"2045";"HUNGARY";"HU";"SK";"ENDOGENOUS";"GW";12;"H2E"
"2045";"HUNGARY";"HU";"SI";"EXOGENOUS";"GW";2.4;"H2E"
"2045";"HUNGARY";"HU";"HR";"EXOGENOUS";"GW";2;"H2E"
"2045";"HUNGARY";"HU";"RO";"EXOGENOUS";"GW";1.335;"H2E"
"2045";"HUNGARY";"HU";"RO";"ENDOGENOUS";"GW";7.05866902072508;"H2E"
"2045";"HUNGARY";"HU";"RS";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"HUNGARY";"HU";"RS";"ENDOGENOUS";"GW";3.02526465445909;"H2E"
"2045";"SLOVENIA";"SI";"IT";"EXOGENOUS";"GW";1.76;"H2E"
"2045";"SLOVENIA";"SI";"IT";"ENDOGENOUS";"GW";0.788329541604008;"H2E"
"2045";"SLOVENIA";"SI";"AT";"EXOGENOUS";"GW";0.95;"H2E"
"2045";"SLOVENIA";"SI";"AT";"ENDOGENOUS";"GW";6.33076135616357;"H2E"
"2045";"SLOVENIA";"SI";"HU";"EXOGENOUS";"GW";2.4;"H2E"
"2045";"SLOVENIA";"SI";"HR";"EXOGENOUS";"GW";2.55;"H2E"
"2045";"SLOVENIA";"SI";"HR";"ENDOGENOUS";"GW";6.81548963424108;"H2E"
"2045";"CROATIA";"HR";"IT";"ENDOGENOUS";"GW";0.893153350514527;"H2E"
"2045";"CROATIA";"HR";"HU";"EXOGENOUS";"GW";2;"H2E"
"2045";"CROATIA";"HR";"SI";"EXOGENOUS";"GW";1.5;"H2E"
"2045";"CROATIA";"HR";"SI";"ENDOGENOUS";"GW";6.81548963424108;"H2E"
"2045";"CROATIA";"HR";"BA";"EXOGENOUS";"GW";0.7;"H2E"
"2045";"CROATIA";"HR";"BA";"ENDOGENOUS";"GW";2.19138396469248;"H2E"
"2045";"CROATIA";"HR";"RS";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"ROMANIA";"RO";"HU";"EXOGENOUS";"GW";1.717;"H2E"
"2045";"ROMANIA";"RO";"HU";"ENDOGENOUS";"GW";7.05866902072508;"H2E"
"2045";"ROMANIA";"RO";"BG";"EXOGENOUS";"GW";0.3;"H2E"
"2045";"ROMANIA";"RO";"RS";"EXOGENOUS";"GW";1.844;"H2E"
"2045";"BULGARIA";"BG";"RO";"EXOGENOUS";"GW";0.3;"H2E"
"2045";"BULGARIA";"BG";"GR";"EXOGENOUS";"GW";1.95;"H2E"
"2045";"BULGARIA";"BG";"MK";"EXOGENOUS";"GW";0.4;"H2E"
"2045";"BULGARIA";"BG";"RS";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"BULGARIA";"BG";"RS";"ENDOGENOUS";"GW";4.29651219361771;"H2E"
"2045";"GREECE";"GR";"IT";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"GREECE";"GR";"BG";"EXOGENOUS";"GW";1.2;"H2E"
"2045";"GREECE";"GR";"AL";"EXOGENOUS";"GW";0.25;"H2E"
"2045";"GREECE";"GR";"AL";"ENDOGENOUS";"GW";2.16153402045357;"H2E"
"2045";"GREECE";"GR";"MK";"EXOGENOUS";"GW";1.1;"H2E"
"2045";"GREECE";"GR";"MK";"ENDOGENOUS";"GW";0.273889139737101;"H2E"
"2045";"GREECE";"GR";"CY";"EXOGENOUS";"GW";2;"H2E"
"2045";"IRELAND";"IE";"UK";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"IRELAND";"IE";"UK";"ENDOGENOUS";"GW";12;"H2E"
"2045";"LUXEMBOURG";"LU";"DE4-W";"EXOGENOUS";"GW";2.3;"H2E"
"2045";"LUXEMBOURG";"LU";"DE4-W";"ENDOGENOUS";"GW";12;"H2E"
"2045";"LUXEMBOURG";"LU";"BE";"EXOGENOUS";"GW";0.18;"H2E"
"2045";"LUXEMBOURG";"LU";"BE";"ENDOGENOUS";"GW";3.94644081772424;"H2E"
"2045";"LUXEMBOURG";"LU";"FR";"ENDOGENOUS";"GW";11.9814725013013;"H2E"
"2045";"ALBANIA";"AL";"IT";"ENDOGENOUS";"GW";0.561469779346758;"H2E"
"2045";"ALBANIA";"AL";"GR";"EXOGENOUS";"GW";0.25;"H2E"
"2045";"ALBANIA";"AL";"GR";"ENDOGENOUS";"GW";2.16153402045357;"H2E"
"2045";"ALBANIA";"AL";"ME";"EXOGENOUS";"GW";0.35;"H2E"
"2045";"ALBANIA";"AL";"ME";"ENDOGENOUS";"GW";1.26461828836013;"H2E"
"2045";"ALBANIA";"AL";"MK";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"ALBANIA";"AL";"MK";"ENDOGENOUS";"GW";0.408542296987276;"H2E"
"2045";"ALBANIA";"AL";"RS";"EXOGENOUS";"GW";0.65;"H2E"
"2045";"MONTENEGRO";"ME";"IT";"EXOGENOUS";"GW";1.8;"H2E"
"2045";"MONTENEGRO";"ME";"AL";"EXOGENOUS";"GW";0.35;"H2E"
"2045";"MONTENEGRO";"ME";"AL";"ENDOGENOUS";"GW";1.26461828836013;"H2E"
"2045";"MONTENEGRO";"ME";"BA";"EXOGENOUS";"GW";0.4;"H2E"
"2045";"MONTENEGRO";"ME";"BA";"ENDOGENOUS";"GW";0.00723096923574894;"H2E"
"2045";"MONTENEGRO";"ME";"RS";"EXOGENOUS";"GW";0.52;"H2E"
"2045";"MONTENEGRO";"ME";"RS";"ENDOGENOUS";"GW";1.02917223347549;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"BG";"EXOGENOUS";"GW";0.1;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"GR";"EXOGENOUS";"GW";0.85;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"GR";"ENDOGENOUS";"GW";0.273889139737101;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"AL";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"AL";"ENDOGENOUS";"GW";0.408542296987276;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"RS";"EXOGENOUS";"GW";0.65;"H2E"
"2045";"NORTH_MACEDONIA";"MK";"RS";"ENDOGENOUS";"GW";1.1867887553723;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"EXOGENOUS";"GW";0.75;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"HR";"ENDOGENOUS";"GW";2.19138396469248;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"ME";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"ME";"ENDOGENOUS";"GW";0.00723096923574894;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"EXOGENOUS";"GW";1.3;"H2E"
"2045";"BOSNIA_AND_HERZEGOVINA";"BA";"RS";"ENDOGENOUS";"GW";0.54301924268467;"H2E"
"2045";"SERBIA";"RS";"HU";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"SERBIA";"RS";"HU";"ENDOGENOUS";"GW";3.02526465445909;"H2E"
"2045";"SERBIA";"RS";"HR";"EXOGENOUS";"GW";0.6;"H2E"
"2045";"SERBIA";"RS";"RO";"EXOGENOUS";"GW";1.4;"H2E"
"2045";"SERBIA";"RS";"BG";"EXOGENOUS";"GW";0.2;"H2E"
"2045";"SERBIA";"RS";"BG";"ENDOGENOUS";"GW";4.29651219361771;"H2E"
"2045";"SERBIA";"RS";"AL";"EXOGENOUS";"GW";0.5;"H2E"
"2045";"SERBIA";"RS";"ME";"EXOGENOUS";"GW";1;"H2E"
"2045";"SERBIA";"RS";"ME";"ENDOGENOUS";"GW";1.02917223347549;"H2E"
"2045";"SERBIA";"RS";"MK";"EXOGENOUS";"GW";0.8;"H2E"
"2045";"SERBIA";"RS";"MK";"ENDOGENOUS";"GW";1.1867887553723;"H2E"
"2045";"SERBIA";"RS";"BA";"EXOGENOUS";"GW";1.55;"H2E"
"2045";"SERBIA";"RS";"BA";"ENDOGENOUS";"GW";0.54301924268467;"H2E"
"2045";"MALTA";"MT";"IT";"EXOGENOUS";"GW";0.2;"H2E"
"2045";"CYPRUS";"CY";"GR";"EXOGENOUS";"GW";2;"H2E"
"2050";"NORWAY";"NO1";"NO2";"EXOGENOUS";"GW";2.2;"H2E"
"2050";"NORWAY";"NO1";"NO3";"EXOGENOUS";"GW";0.5;"H2E"
"2050";"NORWAY";"NO1";"NO3";"ENDOGENOUS";"GW";0.41053462362292;"H2E"
"2050";"NORWAY";"NO1";"NO5";"EXOGENOUS";"GW";0.6;"H2E"
"2050";"NORWAY";"NO1";"NO5";"ENDOGENOUS";"GW";1.17243154505716;"H2E"
"2050";"NORWAY";"NO1";"SE3";"EXOGENOUS";"GW";2.145;"H2E"
"2050";"NORWAY";"NO1";"SE3";"ENDOGENOUS";"GW";2.93097187176929;"H2E"
"2050";"NORWAY";"NO2";"DK1";"EXOGENOUS";"GW";1.632;"H2E"
"2050";"NORWAY";"NO2";"DK1";"ENDOGENOUS";"GW";3.92019150663238;"H2E"
"2050";"NORWAY";"NO2";"DE4-N";"EXOGENOUS";"GW";1.4;"H2E"
"2050";"NORWAY";"NO2";"DE4-N";"ENDOGENOUS";"GW";4.7188417587364;"H2E"
"2050";"NORWAY";"NO2";"NL";"EXOGENOUS";"GW";0.7;"H2E"
"2050";"NORWAY";"NO2";"NO1";"EXOGENOUS";"GW";3.5;"H2E"
"2050";"NORWAY";"NO2";"NO5";"EXOGENOUS";"GW";1.5;"H2E"
"2050";"NORWAY";"NO2";"NO5";"ENDOGENOUS";"GW";4.02759206106663;"H2E"
"2050";"NORWAY";"NO2";"UK";"EXOGENOUS";"GW";1.4;"H2E"
"2050";"NORWAY";"NO2";"UK";"ENDOGENOUS";"GW";6.0865717877074;"H2E"
"2050";"NORWAY";"NO3";"NO1";"EXOGENOUS";"GW";0.5;"H2E"
"2050";"NORWAY";"NO3";"NO1";"ENDOGENOUS";"GW";0.41053462362292;"H2E"
"2050";"NORWAY";"NO3";"NO4";"EXOGENOUS";"GW";0.4;"H2E"
"2050";"NORWAY";"NO3";"NO5";"EXOGENOUS";"GW";0.9;"H2E"
"2050";"NORWAY";"NO3";"SE2";"EXOGENOUS";"GW";0.6;"H2E"
"2050";"NORWAY";"NO4";"FIN";"ENDOGENOUS";"GW";4.53153947486734;"H2E"
"2050";"NORWAY";"NO4";"NO3";"EXOGENOUS";"GW";1.2;"H2E"
"2050";"NORWAY";"NO4";"SE1";"EXOGENOUS";"GW";0.7;"H2E"
"2050";"NORWAY";"NO4";"SE2";"EXOGENOUS";"GW";0.25;"H2E"
"2050";"NORWAY";"NO4";"SE2";"ENDOGENOUS";"GW";0.167334081218472;"H2E"
