"Y";"C";"RRR";"AAA";"G";"FFF";"TECH_TYPE";"UNITS";"value";"Scenario"
"2035";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";6.71223635113863;"GH2E"
"2035";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";70.1710216931004;"GH2E"
"2035";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";815.235360997707;"GH2E"
"2035";"GERMANY";"DE4-W";"DE4-W_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";741.315338438035;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";1840.95733587871;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";22.4497253965193;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";26.7698931149029;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.0018484027761;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IND-MT-DH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";18.2762381285128;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IND-MT-DH";"GNR_ST_NGAS_BP_E-7_MS-15-MW_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";14.5485791030481;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.0172049806120377;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.454764924169447;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";337.282670025603;"GH2E"
"2035";"NETHERLANDS";"NL";"NL_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";698.773942597434;"GH2E"
"2035";"SWEDEN";"SE1";"SE1_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.183072344240593;"GH2E"
"2035";"SWEDEN";"SE1";"SE1_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.096001351248115;"GH2E"
"2035";"SWEDEN";"SE1";"SE1_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0387749063732491;"GH2E"
"2035";"SWEDEN";"SE1";"SE1_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";0.613749403018248;"GH2E"
"2035";"SWEDEN";"SE2";"SE2_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.328803617257377;"GH2E"
"2035";"SWEDEN";"SE2";"SE2_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.1724214090496;"GH2E"
"2035";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0760998208361691;"GH2E"
"2035";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";1.80648165894121;"GH2E"
"2035";"SWEDEN";"SE2";"SE2_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";4.83339594056772;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";3.77641788486633;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.97945276529295;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IND-MT-NODH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";5.78762767991475;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.545319907189842;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";10.6687649609663;"GH2E"
"2035";"SWEDEN";"SE3";"SE3_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";30.5373611580152;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";2.59557042523212;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.36109180835343;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IND-MT-NODH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.594627678529681;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.747199235699387;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.162305997696086;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.185269476355313;"GH2E"
"2035";"SWEDEN";"SE4";"SE4_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";10.875515667774;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_A";"GNR_CC_NGAS_CND_E-58";"NATGAS";"CONDENSING";"kton";1099.9855862069;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";1650.44514453751;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";122.476632328558;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";19.2912347444736;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";7.36918563797982;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";38.9423864829482;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";1297.16508097981;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";87.2098238089715;"GH2E"
"2035";"UNITED_KINGDOM";"UK";"UK_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";5303.72995168491;"GH2E"
"2035";"ESTONIA";"EE";"EE_Rural";"GNR_BO_NGAS_E-105_MS-5-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.278848969720951;"GH2E"
"2035";"ESTONIA";"EE";"EE_Urban";"GNR_BO_NGAS_E-105_MS-5-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.488903650517863;"GH2E"
"2035";"ESTONIA";"EE";"EE_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.222586782995248;"GH2E"
"2035";"ESTONIA";"EE";"EE_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.0711191279076224;"GH2E"
"2035";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.0866233102590795;"GH2E"
"2035";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.639810218490264;"GH2E"
"2035";"ESTONIA";"EE";"EE_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";31.7802113562799;"GH2E"
"2035";"LATVIA";"LV";"LV_Other_DH";"GNR_BO_NGAS_E-101";"NATGAS";"BOILERS";"kton";25.0307314159266;"GH2E"
"2035";"LATVIA";"LV";"LV_Other_DH";"GNR_BO_NGAS_E-105_MS-5-MW_Y-2020";"NATGAS";"BOILERS";"kton";4.76394344496186;"GH2E"
"2035";"LATVIA";"LV";"LV_RigaR";"RIGA-TEC2_BO_NGAS_HO";"NATGAS";"BOILERS";"kton";0.414056930239169;"GH2E"
"2035";"LATVIA";"LV";"LV_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.879560172245957;"GH2E"
"2035";"LATVIA";"LV";"LV_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.0194028178742445;"GH2E"
"2035";"LATVIA";"LV";"LV_IND-MT-NODH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";0.0322719343331296;"GH2E"
"2035";"LATVIA";"LV";"LV_IND-MT-DH";"GNR_ST_NGAS_BP_E-7_MS-15-MW_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";0.000339232435906646;"GH2E"
"2035";"LATVIA";"LV";"LV_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.191340686670285;"GH2E"
"2035";"LATVIA";"LV";"LV_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.309083227127851;"GH2E"
"2035";"LATVIA";"LV";"LV_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.606949705402923;"GH2E"
"2035";"LATVIA";"LV";"LV_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";25.9346967023146;"GH2E"
"2035";"LITHUANIA";"LT";"LT_VilU";"GNR_CC_NGAS_CND_E-58";"NATGAS";"CONDENSING";"kton";69.5129780172414;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.07420254854387;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";0.514513713186927;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.855139758512911;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.178541374711029;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";0.941264849719512;"GH2E"
"2035";"LITHUANIA";"LT";"LT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";17.42697837726;"GH2E"
"2035";"POLAND";"PL";"PL_A";"NOWA-1_ST_NGAS_BP";"NATGAS";"CHP-BACK-PRESSURE";"kton";31.8616584;"GH2E"
"2035";"POLAND";"PL";"PL_A";"RZES-2_ST_NGAS_BP";"NATGAS";"CHP-BACK-PRESSURE";"kton";8.46926254702343;"GH2E"
"2035";"POLAND";"PL";"PL_A";"ZIEL-1_ST_NGAS_BP";"NATGAS";"CHP-BACK-PRESSURE";"kton";2.508792;"GH2E"
"2035";"POLAND";"PL";"PL_A";"ZIEL-3_ST_NGAS_BP";"NATGAS";"CHP-BACK-PRESSURE";"kton";32.421312;"GH2E"
"2035";"POLAND";"PL";"PL_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";41.7707678362457;"GH2E"
"2035";"POLAND";"PL";"PL_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";35.3965216791161;"GH2E"
"2035";"POLAND";"PL";"PL_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";198.721622279884;"GH2E"
"2035";"POLAND";"PL";"PL_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";39.3605295042674;"GH2E"
"2035";"POLAND";"PL";"PL_IND-MT-DH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";15.1384050482086;"GH2E"
"2035";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";200.48359996409;"GH2E"
"2035";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";1.28143420751331;"GH2E"
"2035";"POLAND";"PL";"PL_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";360.606045075693;"GH2E"
"2035";"BELGIUM";"BE";"BE_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";1650.28825460157;"GH2E"
"2035";"BELGIUM";"BE";"BE_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";647.427366420315;"GH2E"
"2035";"BELGIUM";"BE";"BE_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";18.6667327075995;"GH2E"
"2035";"BELGIUM";"BE";"BE_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";2.25173751785371;"GH2E"
"2035";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";1.3648330326027;"GH2E"
"2035";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";28.8011813879983;"GH2E"
"2035";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";114.683732550086;"GH2E"
"2035";"BELGIUM";"BE";"BE_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";851.68883534551;"GH2E"
"2035";"FRANCE";"FR";"FR_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";99.7521809773597;"GH2E"
"2035";"FRANCE";"FR";"FR_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";65.1748522388405;"GH2E"
"2035";"FRANCE";"FR";"FR_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";2.67861992081531;"GH2E"
"2035";"FRANCE";"FR";"FR_IND-MT-DH";"GNR_IND-BO_NGAS_E-94_MS-20-MW_Y-2030";"NATGAS";"BOILERS";"kton";2.07589889094007;"GH2E"
"2035";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.707279274116618;"GH2E"
"2035";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";63.0353250919891;"GH2E"
"2035";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";671.559815492916;"GH2E"
"2035";"FRANCE";"FR";"FR_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";3307.26414288959;"GH2E"
"2035";"ITALY";"IT";"IT_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";3051.8821399894;"GH2E"
"2035";"ITALY";"IT";"IT_A";"GNR_CC_NGASCCS_CND_E-59_LS-100-MW_Y-2020";"NATGAS";"CONDENSING";"kton";258.202837672856;"GH2E"
"2035";"ITALY";"IT";"IT_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";741.396298819801;"GH2E"
"2035";"ITALY";"IT";"IT_A";"GNR_IMPORT_H2";"IMPORT_H2";"ELECTROLYZER";"kton";647.10346582984;"GH2E"
"2035";"ITALY";"IT";"IT_A";"GNR_STEAM-REFORMING_E-70_Y-2020";"NATGAS";"STEAMREFORMING";"kton";977.953803391449;"GH2E"
"2035";"ITALY";"IT";"IT_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";1227.57800500682;"GH2E"
"2035";"ITALY";"IT";"IT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";36.5648105634471;"GH2E"
"2035";"ITALY";"IT";"IT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";31.8279767737938;"GH2E"
"2035";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.625234878319091;"GH2E"
"2035";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";55.7232273813184;"GH2E"
"2035";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";872.898811303505;"GH2E"
"2035";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";1503.7312962913;"GH2E"
"2035";"ITALY";"IT";"IT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";3135.08932538759;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_A";"GNR_CC_NGAS_EXT_E-59_LS-100-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";111.618429836199;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_A";"GNR_STEAM-REFORMING_E-70_Y-2020";"NATGAS";"STEAMREFORMING";"kton";102.42712531924;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IND-MT-DH";"GNR_IND-BO_NGAS_E-93_MS-20-MW_Y-2020";"NATGAS";"BOILERS";"kton";2.76769455316283;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";3.79461024855166;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";1.24387638852939;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";22.5712659977974;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.292166999313035;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";9.53757350910975;"GH2E"
"2035";"SWITZERLAND";"CH";"CH_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";464.449055174156;"GH2E"
"2035";"AUSTRIA";"AT";"AT_A";"GNR_CC_NGAS_BP_E-53";"NATGAS";"CHP-BACK-PRESSURE";"kton";444.826322204674;"GH2E"
"2035";"AUSTRIA";"AT";"AT_A";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";4.21737810368264;"GH2E"
"2035";"AUSTRIA";"AT";"AT_A";"GNR_ST_NGASCCS_EXT_E-47_LS-400-MW_Y-2020";"NATGAS";"CHP-EXTRACTION";"kton";212.876191935446;"GH2E"
"2035";"AUSTRIA";"AT";"AT_A";"GNR_STEAM-REFORMING_E-70_Y-2020";"NATGAS";"STEAMREFORMING";"kton";231.132134089605;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";20.3669293161398;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";3.48829018025064;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";23.2642434626421;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.301137038765628;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";10.9599217533973;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";4.53054575002826;"GH2E"
"2035";"AUSTRIA";"AT";"AT_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";561.670922535046;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_CND_E-59_LS-100-MW_Y-2020";"NATGAS";"CONDENSING";"kton";231.449483644158;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_CND_E-61_LS-100-MW_Y-2030";"NATGAS";"CONDENSING";"kton";127.704329012113;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_CC_NGASCCS_EXT_E-61_LS-100-MW_Y-2030";"NATGAS";"CHP-EXTRACTION";"kton";523.031824309051;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IND-MT-NODH";"GNR_ENG_NGAS_BP_E-47_Y-2020";"NATGAS";"CHP-BACK-PRESSURE";"kton";76.0664558297402;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";7.7517735457112;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IND-HT-DH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";14.4920677313425;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";27.9170921551706;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";0.361364446518754;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";23.5929449962189;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW_Y-2020";"NATGAS";"BOILERS";"kton";24.5640025882198;"GH2E"
"2035";"CZECH_REPUBLIC";"CZ";"CZ_IDVU-HOTWTR";"GNR_BO_NGAS_E-96_SS-10-KW_Y-2030";"NATGAS";"BOILERS";"kton";287.140250381197;"GH2E"
"2035";"SPAIN";"ES";"ES_A";"GNR_IMPORT_H2";"IMPORT_H2";"ELECTROLYZER";"kton";325.636760751783;"GH2E"
"2035";"SPAIN";"ES";"ES_IND-HT-NODH";"GNR_IND-DF_NGAS_E-100_MS-3-MW_Y-2020";"NATGAS";"BOILERS";"kton";100.569119723015;"GH2E"
"2035";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_COAL_E-76_SS-15-KW";"COAL";"BOILERS";"kton";0.994434659407965;"GH2E"
"2035";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_LIGHTOIL_E-92_SS-15-KW";"LIGHTOIL";"BOILERS";"kton";69.6384804856236;"GH2E"
"2035";"SPAIN";"ES";"ES_IDVU-HOTWTR";"GNR_BO_NGAS_E-95_SS-10-KW";"NATGAS";"BOILERS";"kton";726.43608613179;"GH2E"
