"Y";"C";"RRR";"AAA";"G";"FFF";"COMMODITY";"TECH_TYPE";"UNITS";"value";"Scenario"
"2025";"AUSTRIA";"AT";"AT_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";1.11605439470302;"GH2E"
"2025";"AUSTRIA";"AT";"AT_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0849357655037968;"GH2E"
"2025";"AUSTRIA";"AT";"AT_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.16107294418047;"GH2E"
"2025";"AUSTRIA";"AT";"AT_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0123902264754208;"GH2E"
"2025";"AUSTRIA";"AT";"AT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.144662431729579;"GH2E"
"2025";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0113142002164132;"GH2E"
"2025";"AUSTRIA";"AT";"AT_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.125987207183429;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-1.16415321826935e-16;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";0.150047762923935;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00383022331565527;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00829881718391976;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000638370552609212;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-3.82862630488034e-16;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";5.12719033896047e-17;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00591760250200277;"GH2E"
"2025";"CZECH_REPUBLIC";"CZ";"CZ_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";7.67348719288297e-16;"GH2E"
"2025";"SPAIN";"ES";"ES_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-2.3283064365387e-15;"GH2E"
"2025";"SPAIN";"ES";"ES_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-6.22435436525848e-17;"GH2E"
"2025";"SPAIN";"ES";"ES_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.63994313873174;"GH2E"
"2025";"SPAIN";"ES";"ES_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";1.28658807137063;"GH2E"
"2025";"SPAIN";"ES";"ES_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.144797605712404;"GH2E"
"2025";"SPAIN";"ES";"ES_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-2.79058554042422e-15;"GH2E"
"2025";"SPAIN";"ES";"ES_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-1.45105261140088e-15;"GH2E"
"2025";"PORTUGAL";"PT";"PT_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-4.65661287307739e-16;"GH2E"
"2025";"PORTUGAL";"PT";"PT_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-1.2448708730517e-16;"GH2E"
"2025";"PORTUGAL";"PT";"PT_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.026695635260778;"GH2E"
"2025";"PORTUGAL";"PT";"PT_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0483688005457219;"GH2E"
"2025";"PORTUGAL";"PT";"PT_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00399031004733663;"GH2E"
"2025";"PORTUGAL";"PT";"PT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";8.51796411183159e-17;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";1.01863406598568e-16;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-3.11217718262924e-17;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";1.06579025119236e-17;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";3.83133975864091e-05;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";8.30123614372198e-05;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";6.38556626440152e-06;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";2.76286771239143e-16;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0148059926082508;"GH2E"
"2025";"SLOVAKIA";"SK";"SK_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0469950238348434;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_PV_SUN";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0307414749857114;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-2.72848410531878e-18;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-4.37649916307237e-18;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";0.970524352367492;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00661715290003953;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0275513396567399;"GH2E"
"2025";"HUNGARY";"HU";"HU_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00211933381974922;"GH2E"
"2025";"HUNGARY";"HU";"HU_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.23667506790603e-15;"GH2E"
"2025";"HUNGARY";"HU";"HU_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00213473799694678;"GH2E"
"2025";"SLOVENIA";"SI";"SI_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";8.64116347371375e-05;"GH2E"
"2025";"SLOVENIA";"SI";"SI_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000187225208597131;"GH2E"
"2025";"SLOVENIA";"SI";"SI_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";1.44019391228563e-05;"GH2E"
"2025";"SLOVENIA";"SI";"SI_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00883861303241898;"GH2E"
"2025";"CROATIA";"HR";"HR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";5.82076609134674e-17;"GH2E"
"2025";"CROATIA";"HR";"HR_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";9.33653154788772e-17;"GH2E"
"2025";"CROATIA";"HR";"HR_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0464980839993662;"GH2E"
"2025";"CROATIA";"HR";"HR_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0959899883392532;"GH2E"
"2025";"CROATIA";"HR";"HR_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00774968066656104;"GH2E"
"2025";"CROATIA";"HR";"HR_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.26209320772119e-16;"GH2E"
"2025";"CROATIA";"HR";"HR_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0750076765692677;"GH2E"
"2025";"CROATIA";"HR";"HR_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.214796141028586;"GH2E"
"2025";"ROMANIA";"RO";"RO_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";9.31322574615478e-16;"GH2E"
"2025";"ROMANIA";"RO";"RO_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-2.48974174610339e-16;"GH2E"
"2025";"ROMANIA";"RO";"RO_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0673545557578777;"GH2E"
"2025";"ROMANIA";"RO";"RO_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0892674489888056;"GH2E"
"2025";"ROMANIA";"RO";"RO_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0109655640351326;"GH2E"
"2025";"ROMANIA";"RO";"RO_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0492930352582115;"GH2E"
"2025";"ROMANIA";"RO";"RO_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0135283112917745;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_PV_SUN";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0126512313528734;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-5.82076609134674e-17;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";2.33413288697193e-17;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00832325791912032;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0180337254914274;"GH2E"
"2025";"BULGARIA";"BG";"BG_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00138720965318672;"GH2E"
"2025";"BULGARIA";"BG";"BG_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";7.24224499815129e-16;"GH2E"
"2025";"BULGARIA";"BG";"BG_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00330962928054444;"GH2E"
"2025";"BULGARIA";"BG";"BG_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0125534220867434;"GH2E"
"2025";"GREECE";"GR";"GR_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-2.3283064365387e-16;"GH2E"
"2025";"GREECE";"GR";"GR_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-2.33413288697193e-17;"GH2E"
"2025";"GREECE";"GR";"GR_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.133977512355373;"GH2E"
"2025";"GREECE";"GR";"GR_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.220854905089205;"GH2E"
"2025";"GREECE";"GR";"GR_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0208759433909486;"GH2E"
"2025";"GREECE";"GR";"GR_VRE-OFF1_RG2_20-30";"GR-OFF1_WT_WIND_OFF_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-OFF";"TWh";0.34241685811832;"GH2E"
"2025";"GREECE";"GR";"GR_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";8.64976562597874e-16;"GH2E"
"2025";"GREECE";"GR";"GR_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0139260332335311;"GH2E"
"2025";"GREECE";"GR";"GR_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.102658177087476;"GH2E"
"2025";"IRELAND";"IE";"IE_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";3.50119933045789e-17;"GH2E"
"2025";"IRELAND";"IE";"IE_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0823042812603923;"GH2E"
"2025";"IRELAND";"IE";"IE_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0570559136001533;"GH2E"
"2025";"IRELAND";"IE";"IE_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0166795700424535;"GH2E"
"2025";"IRELAND";"IE";"IE_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";8.71044902872597e-17;"GH2E"
"2025";"IRELAND";"IE";"IE_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";-2.70564903814829e-15;"GH2E"
"2025";"IRELAND";"IE";"IE_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0269431633596763;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";9.09494701772928e-19;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-6.80788758700146e-18;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00104984036268777;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00227465411915684;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000174973393781295;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-4.61963800546528e-18;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";2.49040024713487e-17;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";-4.25453400808295e-18;"GH2E"
"2025";"LUXEMBOURG";"LU";"LU_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";1.55051678317659e-17;"GH2E"
"2025";"ALBANIA";"AL";"AL_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";2.3283064365387e-16;"GH2E"
"2025";"ALBANIA";"AL";"AL_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0113526554095332;"GH2E"
"2025";"ALBANIA";"AL";"AL_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";1.20596865826883e-16;"GH2E"
"2025";"ALBANIA";"AL";"AL_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0214421828152386;"GH2E"
"2025";"ALBANIA";"AL";"AL_VRE-ONS_SP277-HH100_RG2";"GNR_WT-SP277-HH100_ONS_LS_L-RG2_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0465411114331428;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";-5.82076609134674e-17;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0170504435060043;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00300525291590732;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00651138131779919;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000500875485984553;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0704849748349391;"GH2E"
"2025";"MONTENEGRO";"ME";"ME_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000522801732151383;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.00311495236461516;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00111075910097675;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00240664471878296;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000185126516829459;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.00410492601870631;"GH2E"
"2025";"NORTH_MACEDONIA";"MK";"MK_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00066689678350306;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";1.74622982740402e-16;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";0.0264685642119715;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";0.0390734162236332;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00221573731935539;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00480076419193669;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.000369289553225899;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0304084964481392;"GH2E"
"2025";"BOSNIA_AND_HERZEGOVINA";"BA";"BA_VRE-ONS_SP277-HH100_RG1";"GNR_WT-SP277-HH100_ONS_LS_L-RG1_Y-2020";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0514870880330185;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_RES_WTR_NOPMP";"WATER";"ELECTRICITY";"HYDRO-RESERVOIRS";"TWh";8.73114913702011e-17;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_ROR_WTR";"WATER";"ELECTRICITY";"HYDRO-RUN-OF-RIVER";"TWh";-1.2448708730517e-16;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_SH_SUN_LS_Y-2020";"SUN";"HEAT";"SOLAR-HEATING";"TWh";0.183363308210052;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_WT_WIND_ONS_RG1";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00295169960568846;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_WT_WIND_ONS_RG2";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.0118067984227539;"GH2E"
"2025";"SERBIA";"RS";"RS_A";"GNR_WT_WIND_ONS_RG3";"WIND";"ELECTRICITY";"WIND-ON";"TWh";0.00146478092932289;"GH2E"
"2025";"SERBIA";"RS";"RS_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-2.69808134167881e-17;"GH2E"
"2025";"SERBIA";"RS";"RS_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-4.67738348053359e-17;"GH2E"
"2025";"MALTA";"MT";"MT_A";"GNR_PV_SUN";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0328827679782868;"GH2E"
"2025";"MALTA";"MT";"MT_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";-5.12870995672543e-18;"GH2E"
"2025";"MALTA";"MT";"MT_VRE-ONS_RG2_20-30";"GNR_PV_SUN_LS-8-MW_RG2_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0338937886010685;"GH2E"
"2025";"CYPRUS";"CY";"CY_A";"GNR_PV_SUN";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.053730960791865;"GH2E"
"2025";"CYPRUS";"CY";"CY_VRE-ONS_RG1_20-30";"GNR_PV_SUN_LS-8-MW_RG1_Y-2020";"SUN";"ELECTRICITY";"SOLAR-PV";"TWh";0.0562273419080279;"GH2E"
